# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = tmpwecy8pwh_model
# start_datetime = 2026-05-01 14:59:25 UTC
# method = laplace
#   laplace
#     mode = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260501_155911/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace_optimize/bayes_gp_rbf_screened-20260501155922.csv
#     jacobian = false
#     draws = 2000
#     calculate_lp = true (Default)
# id = 1 (Default)
# data
#   file = /var/folders/_z/jd9jlzfs0md6nvlwttph63x00000gn/T/tmpa8cj8_xa/b_wwe00e.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260501_155911/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace/bayes_gp_rbf_screened-20260501155925.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --filename-in-msg=bayes_gp_rbf_screened.stan
log_p__,log_q__,alpha,signal_scale,lengthscale,sigma
-337.44755,-3.8414485,-3.9504752,5.5216276,3.7023452,0.71853202
-334.44937,-0.93707047,-5.9959173,6.3967858,4.0308354,0.67029104
-336.3952,-2.6806127,-3.7475004,5.3408687,3.8991644,0.67344305
-339.23808,-4.9702863,-4.587912,4.7571318,3.1181012,0.56621058
-334.40672,-0.8603533,-5.1298638,5.8798368,3.6496482,0.66226258
-334.6148,-1.0264912,-5.1803882,5.5145277,3.7756396,0.68270694
-334.23747,-0.65536462,-3.5750043,6.0747233,3.7666314,0.63422039
-333.83808,-0.24946983,-5.0666093,5.6519439,3.6777999,0.62725716
-338.03671,-3.7692188,-6.3426071,4.4969317,3.4866894,0.6879901
-334.19297,-0.64819802,-4.1736519,6.600132,4.1226094,0.65945149
-338.08321,-4.5035857,-5.7569843,5.1210486,3.9868737,0.66586354
-336.8499,-2.372233,-7.1653682,4.7940789,3.2902256,0.63467168
-335.24911,-1.6992493,-4.6157127,5.9076693,4.1196249,0.68249783
-334.09916,-0.52288357,-5.1998829,6.1822545,3.7202876,0.60299568
-336.72403,-3.6279253,-2.3794215,6.7010638,4.0980851,0.69654847
-335.08575,-1.5514193,-2.8186104,6.0606026,3.881061,0.65278073
-338.57086,-4.3424957,-6.8626541,4.6420224,3.5446203,0.71417173
-334.86828,-1.3461879,-3.5459591,6.318323,4.1333798,0.64711426
-335.50934,-2.0134495,-5.9237038,5.5001008,3.2977973,0.6123859
-334.05484,-0.47358496,-5.5629859,5.6072642,3.6215901,0.65552149
-334.64117,-1.0285795,-5.6617107,5.7109026,3.6431439,0.59812641
-334.6945,-1.1275282,-4.6771001,6.1728023,3.9764254,0.6897127
-335.80834,-2.4086808,-3.6611744,6.747608,4.0579585,0.69373487
-336.1102,-2.615723,-5.7493919,5.7911178,3.378072,0.56894573
-335.39283,-1.682999,-5.2532934,5.0021171,3.3220321,0.64041346
-335.39422,-1.8246558,-5.0912832,5.6186575,3.4505061,0.57838523
-334.44645,-0.94460966,-3.4098804,6.3550805,4.0158624,0.63376775
-334.08083,-0.50582819,-4.7535111,6.1880155,3.9585267,0.6715886
-335.06362,-1.6316955,-3.133523,6.7098768,3.9287628,0.59841315
-334.47027,-0.84850395,-5.4569726,5.4344436,3.5223269,0.606518
-334.95073,-1.4208203,-4.8887263,6.4215983,3.7839672,0.66646265
-333.99032,-0.41390895,-5.3134946,6.1629343,4.0014964,0.64974359
-334.63488,-1.1940215,-3.0950822,6.5085175,3.8745336,0.64120118
-333.94976,-0.37528133,-4.3264651,6.267839,3.9746728,0.6336827
-335.90828,-2.1847322,-3.9496455,5.6287617,3.6665356,0.58965048
-333.94584,-0.38675916,-5.2954329,6.4993226,3.9005823,0.6485535
-334.73572,-1.3151023,-6.2883977,6.5860123,4.0879676,0.6668604
-334.58612,-0.89729119,-6.3131637,5.3716145,3.6958891,0.65782403
-335.30302,-1.6720274,-4.2280022,6.8397662,4.3045674,0.63378813
-333.98278,-0.38290661,-4.4831167,5.7310465,3.7377729,0.62831111
-337.3382,-3.5699942,-7.8960312,5.715174,3.7802837,0.69864956
-336.40002,-2.1159473,-7.6058625,5.2060115,3.4624536,0.65061012
-334.50501,-0.90702107,-4.2797495,5.7623342,3.6798362,0.66462307
-335.35224,-1.4879732,-6.5698323,5.1686176,3.5917134,0.62835744
-336.50674,-3.5532079,-6.0159845,7.8051109,4.1272686,0.59997835
-334.98021,-1.4162142,-5.5276295,6.3294583,3.5720739,0.60451284
-334.09859,-0.52429239,-6.1293482,6.0548032,3.8076025,0.6564924
-335.55357,-2.0591016,-5.1170058,6.6661782,4.0183967,0.69410108
-336.11635,-2.6601007,-3.1987812,6.2517578,3.8174381,0.68428483
-336.02364,-1.9248645,-6.4284406,4.7727372,3.3825424,0.63735162
-335.18916,-1.4490413,-6.7063138,5.3919344,3.7662827,0.65041835
-335.48951,-2.149725,-6.098075,7.1046517,3.9159779,0.60002078
-334.92389,-1.5648541,-2.833763,6.4919005,4.1059937,0.65286158
-335.55321,-2.0091292,-4.6228887,5.4948942,3.4652676,0.66486755
-334.49499,-1.002412,-4.3523257,7.1148301,4.2309237,0.65158811
-334.46729,-0.91731616,-5.0857579,5.6487853,3.4476594,0.61948518
-334.74204,-1.0715744,-3.4303543,5.8211681,3.7041576,0.64686367
-335.45941,-2.1839682,-5.9164515,7.2659764,4.0222096,0.64514688
-334.06945,-0.48342011,-4.4954342,5.8446017,3.6473472,0.64600667
-337.1689,-3.6154848,-3.4580333,6.5039806,3.4796573,0.5924268
-333.84831,-0.26068571,-5.6784371,5.8144094,3.6249167,0.62368736
-338.03752,-4.5991942,-4.9450202,6.529364,3.4106464,0.61052524
-335.15342,-1.3283141,-6.1406892,4.9767081,3.4022071,0.64169314
-334.18296,-0.60084596,-4.3806616,6.2737853,4.0501355,0.64112742
-334.21886,-0.6632387,-4.6567537,6.501008,3.8830683,0.65828095
-334.85911,-1.3341091,-5.7254945,6.3612861,4.1802925,0.67484115
-336.45302,-2.5345642,-4.4025692,5.0026369,3.3389135,0.65743944
-333.99893,-0.4628057,-5.7588984,6.4795069,3.9397826,0.62970963
-335.68175,-1.739317,-6.5230261,4.9242648,3.3871536,0.65465384
-334.31603,-0.8247894,-5.7792162,6.6827792,4.0933111,0.64072335
-335.82205,-2.0707804,-6.0843914,5.3395734,3.5135593,0.58826043
-334.00609,-0.42167654,-4.4305214,5.877332,3.7860531,0.66073704
-334.43282,-0.94597882,-3.4950686,6.6450006,3.8574787,0.61455484
-335.97994,-2.6336609,-6.1442735,6.6832322,4.3354477,0.69472258
-335.27509,-1.7087604,-4.9946566,6.1353366,4.0842451,0.70390987
-334.54177,-0.96440824,-5.6040956,5.7449015,3.901011,0.68288314
-334.58779,-1.1216609,-6.7491657,6.3548237,3.9001066,0.63654182
-334.24682,-0.71554611,-3.8152364,6.5654184,3.9673326,0.61575474
-335.30289,-1.6899903,-4.2449909,5.6649807,3.4221106,0.62885888
-335.96071,-2.9762767,-6.9923217,7.1833638,3.9970979,0.62881961
-334.17122,-0.65563636,-4.9515308,6.9459274,4.0724934,0.64021202
-334.13547,-0.55111033,-5.836766,6.0251307,3.6189379,0.61634743
-334.2141,-0.58894005,-5.8832697,5.5679385,3.5630078,0.61367163
-334.90694,-1.3886092,-3.280893,6.06188,4.0058322,0.66497602
-336.88107,-3.4192446,-5.7210772,6.3049073,3.3957157,0.57983933
-337.0205,-2.8472643,-7.712527,5.2645931,3.575582,0.68355311
-335.36392,-2.0431108,-2.7669179,6.5206588,4.0370961,0.67483408
-336.71777,-2.7734579,-4.6182545,4.8565592,3.6402759,0.6555539
-333.93254,-0.35338588,-4.7280507,6.1976545,4.0081653,0.65254124
-334.06532,-0.50051108,-4.3221979,6.2219047,3.9477559,0.66665751
-337.05599,-3.4008181,-3.9786497,5.4795987,3.8012223,0.71983918
-336.5936,-2.9289264,-4.5085867,6.2858409,3.7971882,0.56574252
-335.88849,-1.8418889,-7.3833248,5.441987,3.4381065,0.62199121
-334.9487,-1.3815732,-4.905284,6.2498544,4.0527064,0.69641557
-335.38145,-1.6134699,-7.3629686,5.8463326,3.6262431,0.62108211
-334.22941,-0.69004206,-3.5697363,6.270533,3.8555097,0.62007338
-338.61451,-4.7387823,-7.06696,4.9251363,3.2927239,0.69463301
-334.2573,-0.68472452,-4.6348434,6.4962365,3.7503311,0.6050332
-334.76577,-1.2823411,-4.6233051,7.1433185,4.291897,0.66288609
-336.15333,-2.8845903,-2.4770723,6.8879801,3.7856014,0.61887775
-335.88408,-2.6174243,-4.6270201,7.8056568,4.0817628,0.61500315
-333.92939,-0.35094366,-5.7260656,6.1177677,3.7201096,0.61633127
-335.23211,-1.713555,-7.0155177,6.0609324,3.9258104,0.67606425
-334.83294,-1.2614097,-4.6693394,5.6978832,3.4319088,0.60043735
-334.82722,-1.4519084,-6.4950766,6.6401336,4.079973,0.63561089
-334.71004,-1.0225018,-4.7414952,5.2623673,3.4520523,0.63882052
-338.07074,-4.7370497,-3.762081,6.1882165,3.5725573,0.68139459
-336.33558,-2.6459652,-4.2150254,6.3932365,4.2997498,0.63793516
-336.02004,-1.9804912,-3.3118463,5.4395141,3.4778529,0.61638883
-334.34633,-0.73104461,-6.2383444,5.7276653,3.8125345,0.63721107
-334.61257,-1.0699861,-3.7972986,6.4228901,4.1476616,0.64762355
-335.54765,-2.1310861,-3.9851627,7.0385111,4.2265559,0.69134247
-335.14767,-1.695332,-6.3559058,6.5260529,4.114524,0.6293543
-337.76254,-4.4091774,-4.6683927,5.2624487,3.1383797,0.62638041
-334.70834,-1.1576837,-3.2157227,6.2370385,3.7443288,0.63327166
-334.99084,-1.3989525,-4.6041886,6.7366585,4.309958,0.65571658
-338.42541,-4.9675595,-2.6212375,6.6015878,3.7038698,0.54961394
-334.64021,-1.0732149,-5.4472342,5.8587404,3.9953934,0.68234114
-338.49402,-6.3656163,-2.158358,8.4788978,4.7633435,0.700613
-334.66046,-1.0552151,-3.5767396,5.8587034,3.8633067,0.63375592
-335.00824,-1.3576709,-4.0879875,5.4909761,3.8357646,0.65692808
-335.75845,-2.1818278,-5.6509799,5.406469,3.9414758,0.66038731
-336.71532,-3.09862,-2.511274,5.7767784,3.9857267,0.64762887
-333.91318,-0.33732001,-4.9422733,6.4284893,3.868654,0.61411163
-336.40858,-3.1224322,-2.4887942,6.2868167,4.1555242,0.69335271
-336.72002,-3.7445964,-3.5891405,8.301688,4.2092427,0.60553429
-337.51371,-3.3626501,-2.9633218,5.5346119,3.4162456,0.58273865
-333.68459,-0.10490225,-5.4425819,5.8833334,3.6812624,0.63256671
-337.5099,-4.2931008,-6.0354119,7.3060964,4.6198334,0.65496868
-335.66684,-2.3399325,-3.2936399,7.0347186,4.3777592,0.6861865
-334.31958,-0.71158381,-5.4521882,5.3910427,3.7014945,0.66471161
-338.20898,-3.6860175,-7.2489173,4.6580212,3.3875025,0.69104585
-336.46349,-2.7515719,-6.1304908,5.0070381,3.7792792,0.68778695
-336.19152,-3.1053345,-2.9009461,7.6149561,4.0124846,0.62709595
-334.07304,-0.53393335,-4.831551,6.859142,4.0050593,0.62666863
-335.19843,-1.7533236,-3.4167131,6.8444002,4.3320593,0.66109556
-336.99409,-2.7268545,-6.7825017,4.738205,3.511409,0.64122282
-335.84089,-2.1273503,-7.119693,5.5111056,3.8724651,0.67666325
-335.84678,-2.2046049,-3.5597174,5.7779569,3.64841,0.67549028
-336.85718,-2.3059718,-7.3568348,4.8735074,3.3508574,0.62821253
-336.60786,-2.7789526,-6.7514068,5.0709508,3.1934924,0.62373788
-336.41268,-2.9653127,-5.4256733,6.8552279,3.7679608,0.65765244
-334.35936,-0.78273668,-4.749769,6.3790956,3.6694015,0.60748409
-337.57843,-3.4259081,-4.5437854,4.7411876,3.3274662,0.67584905
-335.30605,-1.6805416,-6.8645973,6.1090585,3.5795821,0.62029814
-336.32435,-2.7178762,-5.5627381,6.0998932,3.6511414,0.56426312
-336.3126,-2.8151619,-5.008787,6.3075068,3.4561166,0.61623676
-334.51484,-0.83108694,-4.0144664,5.5391438,3.7107614,0.64523661
-335.76449,-1.8665582,-6.5546259,5.132031,3.3324749,0.60080453
-339.86228,-5.7260926,-2.3681568,5.4345832,3.7243344,0.7164018
-334.92977,-1.3700614,-4.8265756,5.7716687,4.032094,0.67178629
-335.36201,-1.6897797,-5.9104485,5.2516365,3.7548379,0.63946805
-335.24403,-1.7418381,-4.0282277,6.3562954,3.8319588,0.67812781
-334.52272,-0.83271664,-3.7769024,5.6848843,3.6537776,0.62526195
-338.18918,-5.0154504,-6.838559,6.9539522,3.7555262,0.66215
-336.50269,-3.3494767,-6.3397275,7.2879068,4.3943514,0.62829438
-334.04187,-0.48461937,-5.8129307,6.2287966,3.9685889,0.64037029
-336.36892,-2.3107056,-3.3106339,5.3106095,3.5993728,0.66561799
-335.65327,-1.798374,-7.5030462,5.7480856,3.5800965,0.6359371
-337.21394,-3.4397142,-4.2209809,5.2698306,3.8452503,0.62505292
-336.11335,-2.238858,-3.2955154,5.5553031,3.5597057,0.66002585
-344.31787,-9.2889066,-4.9867227,4.2585445,2.8237038,0.54582621
-341.76422,-5.5237465,-8.4027542,4.7653077,3.185049,0.57953457
-335.019,-1.6918917,-3.215458,7.2974837,4.1877274,0.61691621
-334.25215,-0.77634507,-3.3525619,6.4455755,3.974405,0.63878086
-335.15435,-1.6804532,-3.4864577,6.3600613,4.189509,0.67847536
-334.72665,-1.1030663,-5.3863744,5.3550075,3.7378084,0.63629267
-336.02815,-2.1923805,-7.5695038,5.5874934,3.7912973,0.64030425
-335.89136,-2.3598405,-3.8638862,6.8752625,3.6819198,0.60289143
-335.7134,-1.9197609,-7.5486593,5.6621001,3.7803491,0.64365538
-335.09315,-1.5123226,-6.164903,5.8157277,3.8642669,0.69403357
-334.72246,-1.3016241,-3.5293134,6.9019236,3.9527875,0.64548911
-334.57443,-1.0711668,-3.1812368,6.38602,3.7995193,0.62215931
-339.99545,-6.1048373,-8.4431573,5.6882993,3.9486261,0.6143858
-334.74192,-1.2094454,-5.0909714,6.6302206,4.0248659,0.67990379
-336.53346,-2.3547293,-3.4321668,5.1569359,3.5809408,0.65928689
-336.74616,-2.8939283,-4.3038316,5.0759576,3.5253024,0.69267629
-335.12266,-1.3866516,-3.8651106,5.6177223,3.4714261,0.62184855
-335.3042,-1.989677,-3.5913968,7.5311766,4.0638936,0.61061493
-334.08379,-0.46116209,-5.8776636,5.4919586,3.5409664,0.63257354
-334.97671,-1.3522166,-5.295273,5.3364712,3.7658775,0.63777844
-333.97325,-0.39891264,-4.1972363,6.1531546,3.8429592,0.61887465
-337.15436,-4.3291446,-6.1308156,7.9386826,4.3451709,0.60025609
-334.43179,-0.95742432,-3.1967036,6.3691727,3.9559303,0.63179039
-339.63823,-5.2885047,-3.2396092,5.2876505,3.2134692,0.55979975
-337.77458,-4.4701548,-3.4439561,6.6421711,4.4605987,0.73235059
-336.10774,-3.2101863,-2.4622247,7.7706155,4.5090843,0.65334539
-335.7385,-2.1577444,-3.5621992,6.6526517,4.298815,0.63613865
-335.14236,-1.4151947,-6.2509618,5.1688246,3.6728335,0.6718147
-339.33322,-5.7428395,-4.0507969,5.1573135,4.0775965,0.67668766
-334.65835,-1.1246732,-5.2010047,5.883289,3.4814325,0.62353967
-334.35116,-0.78308462,-5.2626502,6.1320218,3.5861139,0.60704737
-334.23878,-0.63802492,-5.2818613,5.563022,3.7234444,0.62451795
-335.01839,-1.5687447,-5.2528681,7.0170606,4.0438536,0.66584892
-337.24828,-3.1564962,-7.3700385,5.1161,3.4817741,0.69037704
-334.61719,-1.0745224,-5.2218925,6.8020806,4.2359651,0.64910194
-335.49078,-2.0418815,-6.9695009,6.4777852,3.7656025,0.60235178
-338.46615,-3.5858831,-8.3182434,5.2159594,3.335842,0.6391961
-334.33881,-0.7922209,-5.6788047,6.5089885,3.8411536,0.60598888
-337.46067,-4.3448542,-2.7949047,6.902799,4.3981808,0.72224363
-335.18297,-1.3889959,-4.2225179,5.2336211,3.6432303,0.6398613
-335.37189,-1.6654274,-4.2305422,5.3870296,3.5283694,0.66658346
-334.83604,-1.254457,-5.516955,6.5534439,4.1256624,0.62474903
-335.08638,-1.4691763,-7.1107349,5.837811,3.8703249,0.65232638
-335.51949,-1.9086442,-6.0613542,5.1539476,3.3509436,0.65576362
-334.42056,-0.80496561,-5.5524919,5.3528492,3.7141435,0.66332696
-338.01942,-6.2452786,-6.4032828,8.703823,4.5562968,0.62799712
-333.97002,-0.36002538,-5.8195471,5.5907888,3.7026643,0.6367041
-337.19619,-3.7357835,-1.9178647,6.0387878,3.9151217,0.68163722
-334.36226,-0.78699571,-6.2695374,6.0959052,3.7293059,0.65095799
-334.93189,-1.3357883,-6.6805564,6.0118669,3.8186772,0.61374198
-333.91842,-0.34421692,-5.5593276,5.9825398,3.7077121,0.64984506
-334.51913,-0.96594566,-4.7171923,5.8470275,3.5654161,0.6467121
-337.3514,-3.8294216,-4.7981427,5.2716781,3.1890989,0.56375735
-334.41445,-0.74161491,-4.0086288,5.6774107,3.5895696,0.62366264
-334.49822,-0.95771601,-6.7332917,6.1050522,3.8793988,0.64874324
-337.6337,-3.9240429,-3.1883254,5.4768302,3.9652708,0.71146287
-337.04948,-4.2680737,-8.2379761,6.693239,4.0374822,0.62682462
-334.8466,-1.1729545,-4.3721779,5.4154808,3.65483,0.67097457
-337.18325,-3.4424095,-3.2655253,5.7020268,3.5013425,0.66695476
-336.04053,-2.545988,-6.4410395,5.8347443,4.1269976,0.68729801
-334.9207,-1.540749,-3.7020382,7.1421168,4.1434191,0.66399881
-333.82178,-0.26071855,-4.4722622,6.5549757,3.9014874,0.63360185
-334.25361,-0.6723369,-4.7083294,5.7425939,3.7396431,0.67050401
-336.53795,-4.0222367,-1.7444566,7.4698164,4.2004518,0.66200543
-335.54026,-1.5677641,-7.0668227,5.35558,3.4332806,0.61485391
-335.98991,-2.4719031,-6.5593445,6.0448441,3.8165167,0.69794804
-334.30467,-0.82362359,-6.2032169,6.5092098,3.9684964,0.63197457
-336.93876,-3.6527639,-5.2347159,5.6169609,3.3954233,0.67311082
-334.431,-0.87771639,-5.3973103,5.7250919,3.6506455,0.66927777
-335.27888,-1.9822629,-6.4007383,6.890728,4.1962036,0.63302032
-337.02683,-4.0876327,-4.8164192,8.0756247,4.519243,0.68829674
-335.93498,-2.2740903,-6.5517689,5.3417604,3.8804973,0.6864721
-337.10441,-3.6387456,-5.7182832,5.4708175,4.1134415,0.70875665
-335.63889,-1.8480233,-5.3744403,5.0342681,3.4104347,0.60178099
-335.84689,-1.7874112,-7.3676368,5.2485209,3.6264429,0.65368245
-340.63086,-4.9217103,-7.5707415,4.3245806,3.0625148,0.65110493
-336.58948,-2.6336257,-7.6605992,5.4572691,3.7766379,0.63725854
-335.33042,-1.8082762,-3.4219658,6.5346221,3.8907807,0.58917468
-334.33373,-0.67429196,-4.6306651,5.4154462,3.5233933,0.62934747
-336.51799,-2.8869243,-3.8184517,6.3920874,3.8391217,0.56945529
-337.15627,-3.4794986,-5.8115969,6.3794593,4.299091,0.62993023
-334.06462,-0.50727367,-3.886869,6.1173283,3.933959,0.6484216
-335.07414,-1.3306254,-5.4825923,5.07288,3.5212915,0.62302483
-336.04393,-2.3663037,-5.5961364,5.0144223,3.7555142,0.6766783
-334.69973,-1.2060377,-4.3389735,6.9393802,3.9697037,0.65377763
-336.10573,-2.5429469,-7.8355096,6.1269502,3.7684407,0.61904051
-335.40694,-1.9760836,-3.4773834,7.1911719,4.4175092,0.65372829
-338.12277,-4.6223388,-5.3757201,5.9644604,4.0563283,0.75167712
-338.46494,-3.9712804,-4.3532786,4.7435186,3.2815697,0.5873226
-335.04136,-1.2412067,-7.0372158,5.6581062,3.5492699,0.62315056
-335.26775,-1.4778842,-6.9333779,5.6403917,3.590053,0.60585236
-335.08587,-1.5180131,-3.9931334,6.4330554,3.6244829,0.61521205
-336.19136,-2.5752685,-4.9071037,5.7388129,4.0831603,0.64269794
-334.94911,-1.6222092,-3.6160849,7.3356136,4.1787133,0.65434127
-336.58367,-3.5633464,-4.8128285,8.1533664,4.1821125,0.62702233
-335.57851,-1.8970868,-5.6156227,5.4229957,3.5834802,0.59056135
-336.53445,-2.9113884,-5.97495,6.5226268,4.0042648,0.58520705
-333.93935,-0.35497328,-5.4626687,5.6396908,3.5573216,0.62202349
-335.464,-2.0816364,-5.1307755,7.2233501,4.1210119,0.67253921
-334.68446,-1.1908385,-3.8800712,6.8155848,3.8668411,0.63839948
-335.67038,-2.1106829,-2.7517502,6.1129561,3.7584964,0.65793341
-334.01541,-0.43803602,-5.096276,5.746847,3.8619367,0.64886228
-335.8845,-2.4386715,-5.3847591,7.227024,3.8411641,0.59043078
-335.91488,-2.4087051,-4.923756,7.1155823,3.8146686,0.57926462
-336.67533,-3.0938402,-2.8577523,5.7534451,4.0144369,0.69188264
-334.5412,-0.93191295,-4.0660811,5.9097527,3.7229959,0.60353913
-334.29057,-0.70242756,-4.8702798,5.5638368,3.8223275,0.65971865
-335.31997,-1.9713866,-5.1105209,7.5114781,4.0533542,0.61349773
-335.78123,-2.0287638,-3.7253079,5.5756348,3.7052002,0.60259848
-334.55543,-0.88552771,-6.8602502,5.8272388,3.7013116,0.63867708
-334.29405,-0.61059586,-6.4199804,5.5335184,3.657149,0.64385058
-334.37867,-0.77816333,-5.6247364,5.4564934,3.6820094,0.67158215
-334.32583,-0.71806689,-5.9149717,5.536134,3.7894957,0.66258251
-335.35915,-2.2001891,-6.9582669,6.7810768,4.1372196,0.65179496
-335.57504,-2.0808827,-3.5235882,6.7872059,3.8645294,0.58071656
-335.0615,-1.6257246,-3.5082594,7.2321708,4.3108535,0.63276005
-334.12769,-0.55899076,-5.1607403,6.1139474,3.8287289,0.66888796
-336.89341,-2.3616773,-7.5934801,4.9589701,3.4895056,0.64436142
-335.34147,-1.7852801,-4.6126014,7.1649277,4.4019304,0.64593626
-334.19675,-0.66495379,-4.5025469,6.9501566,4.0605916,0.6238381
-335.51457,-2.1068381,-2.9007182,6.3891845,3.8928161,0.67156181
-336.77677,-3.7666388,-2.7477095,7.5742782,4.6143425,0.68723596
-334.5075,-0.91925739,-4.2852842,5.7944497,3.8748622,0.67713076
-335.53658,-1.623541,-6.7015614,5.2340438,3.5119184,0.60979747
-340.74445,-7.2261879,-5.713939,5.2273438,3.9428172,0.7803452
-335.48176,-1.5890915,-3.707942,5.3595665,3.5596801,0.65334365
-335.61055,-2.0901266,-5.4372559,6.4727805,4.0954864,0.70548623
-334.12468,-0.51713584,-6.0086217,5.6592569,3.7507413,0.6618433
-336.92257,-3.2375663,-4.115537,5.3592401,3.6573711,0.70937117
-338.60305,-4.1367521,-6.9066551,4.6088819,3.0338192,0.59875284
-335.25502,-1.7746625,-5.6064024,6.6658417,4.003712,0.68492169
-335.34869,-1.9667684,-7.1544965,6.265538,4.0389866,0.65237535
-334.95541,-1.4214437,-4.0475967,6.8897556,3.954224,0.59261616
-334.45903,-0.87238557,-4.5202508,6.1209321,4.0647433,0.64720288
-334.89173,-1.1891466,-4.0750083,5.4584261,3.700295,0.66755131
-335.28682,-1.8015283,-2.6867269,6.3234562,3.7915243,0.60775122
-334.55871,-1.0857021,-5.60984,6.9181687,3.9766864,0.61278454
-334.54986,-0.96443955,-3.2655883,6.0907508,3.7532721,0.62839984
-333.88629,-0.29934774,-4.9000916,5.6911001,3.7530259,0.63354838
-335.07921,-1.5751381,-5.6872191,6.5207358,4.1793277,0.6894848
-335.1894,-1.4498497,-3.958222,5.5731236,3.4664386,0.60258263
-334.091,-0.54764196,-5.672445,6.4907287,3.9637136,0.62456772
-334.98019,-1.7010388,-3.0346949,7.1435469,3.9981773,0.62721817
-334.5332,-0.80523229,-6.5104192,5.4126178,3.607079,0.6515484
-338.88927,-3.9044085,-3.4542062,4.7679372,3.3832861,0.66446339
-337.89466,-3.5143078,-5.8425677,4.5375483,3.2677024,0.60357041
-334.47187,-0.90756124,-4.3219646,6.5128135,4.1839238,0.66495214
-335.91035,-2.4378674,-5.0606994,5.5094512,3.5464364,0.68941521
-334.90975,-1.5204798,-3.1086396,6.5490349,4.0733306,0.67116751
-334.00218,-0.43075751,-6.0603526,6.0978132,3.8100961,0.65161987
-334.58661,-1.0527012,-6.7959755,6.1080202,3.8904891,0.64292276
-334.61501,-1.0055923,-6.7835145,6.0101286,3.7430377,0.62107283
-334.18417,-0.58658641,-5.3213874,5.4331773,3.4830501,0.6251583
-337.51445,-3.8289067,-6.6206883,4.9445485,3.242004,0.67324821
-338.31344,-4.7964139,-3.008833,5.6168438,4.1360105,0.71764701
-337.58281,-4.2369863,-5.734462,7.0439259,3.7602236,0.65789952
-336.80309,-3.2876716,-4.9229864,6.9280625,3.7047567,0.56083626
-335.0959,-1.7094751,-5.6523056,7.0427064,4.1139752,0.66954954
-335.24553,-1.6727392,-7.158358,5.9443815,3.9009033,0.64004973
-335.21419,-1.5557756,-5.904197,5.2058559,3.7573663,0.65909669
-337.81506,-3.8113534,-5.8990154,4.7350224,3.6187653,0.63195393
-338.04064,-5.1508813,-5.3772193,8.1459946,4.8363813,0.66516056
-334.29354,-0.68905531,-5.5338704,5.4258626,3.6903793,0.6669534
-333.8929,-0.31792402,-5.1263597,5.6917444,3.6085903,0.64335897
-336.19978,-2.8893685,-7.1223103,6.4057994,4.048514,0.69492892
-335.01162,-1.4507069,-5.615184,6.0429462,3.9350154,0.69677509
-336.52055,-2.595405,-2.326876,5.7870344,3.6449261,0.62848693
-334.94866,-1.3167043,-6.1600922,5.325807,3.4117693,0.64641346
-334.50121,-0.94208875,-5.7217036,6.364915,4.0782391,0.63653005
-334.63725,-1.0586275,-6.0953649,5.774602,3.9420444,0.6558172
-337.11818,-3.4217877,-5.606461,6.8373756,4.2069863,0.59284466
-338.42149,-5.2969168,-6.8448708,6.583897,4.3266296,0.73958466
-337.75207,-4.3306677,-5.4655789,5.9046374,4.3618035,0.6897677
-334.7528,-1.1039123,-4.4772553,5.4441032,3.6271032,0.669181
-334.5284,-0.95564292,-4.1888174,6.6809859,4.0156964,0.60746634
-336.28208,-3.1820691,-3.6953841,8.1006354,4.1784593,0.60704647
-334.63425,-0.97611533,-6.1094319,5.5917723,3.6383527,0.6081034
-338.64177,-4.6519264,-6.0223434,4.7970242,3.6969724,0.62708953
-335.29171,-1.7670163,-5.744184,6.3439508,4.2408206,0.66738575
-333.93329,-0.35946769,-4.4306348,6.3253396,3.7476958,0.62297935
-333.88296,-0.30177657,-4.7168957,6.1084749,3.9451139,0.6384321
-336.29398,-2.8952221,-5.1883968,5.3625606,3.3614788,0.6677692
-334.02012,-0.46953407,-5.6541796,6.4039872,4.0029687,0.63794989
-333.97416,-0.38653987,-5.101894,5.5548705,3.60805,0.64877766
-334.71946,-1.3372755,-3.6412264,7.2723392,4.2495869,0.64778606
-333.72212,-0.14844848,-5.603705,6.1355478,3.8376662,0.64600223
-334.47298,-0.92226194,-4.53401,6.269911,3.7865839,0.66360364
-336.92495,-3.1777377,-4.7529518,5.5878437,3.7288921,0.58118017
-334.98524,-1.4340786,-3.9130408,6.4965235,3.7331889,0.58739558
-337.0974,-2.6050115,-6.7949256,4.6229066,3.2795626,0.62881675
-337.05349,-3.4957033,-5.3852387,5.1818953,3.6217375,0.72072544
-333.87195,-0.30041995,-5.8350224,6.2004372,3.7688509,0.63101167
-334.30356,-0.66463149,-3.8339847,5.760423,3.738741,0.633386
