# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = tmpwecy8pwh_model
# start_datetime = 2026-05-06 14:11:24 UTC
# method = laplace
#   laplace
#     mode = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_151111/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace_optimize/bayes_gp_rbf_screened-20260506151121.csv
#     jacobian = false
#     draws = 2000
#     calculate_lp = true (Default)
# id = 1 (Default)
# data
#   file = /var/folders/_z/jd9jlzfs0md6nvlwttph63x00000gn/T/tmpt33m0mqj/ubmgx4m3.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_151111/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace/bayes_gp_rbf_screened-20260506151124.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --filename-in-msg=bayes_gp_rbf_screened.stan
log_p__,log_q__,alpha,signal_scale,lengthscale,sigma
-340.57391,-3.8414485,-3.8081737,5.4914597,3.7305417,0.7217807
-337.57786,-0.93707047,-5.7963653,6.3332524,4.0471551,0.67177673
-339.51732,-2.6806127,-3.5965407,5.2963342,3.9129887,0.67504039
-342.29913,-4.9702863,-4.6482687,4.6057022,3.0653616,0.56430943
-337.53123,-0.8603533,-5.0180794,5.7960696,3.6509243,0.66346618
-337.74401,-1.0264912,-5.0181794,5.4644856,3.790086,0.68463534
-337.36347,-0.65536462,-3.5013487,5.9708572,3.7574729,0.63446509
-336.96229,-0.24946983,-4.9700453,5.5497881,3.6630982,0.62727025
-341.15252,-3.7692188,-6.1784536,4.4565746,3.4947871,0.69010924
-337.32451,-0.64819802,-4.0124818,6.5287665,4.1361451,0.66055711
-341.23478,-4.5035857,-5.541046,5.0816267,3.9996045,0.66719326
-340.04503,-2.372233,-7.0725677,4.6999549,3.2704752,0.63493148
-338.42136,-1.6992493,-4.4120001,5.8712966,4.1450146,0.68441871
-337.21673,-0.52288357,-5.1234705,6.0442419,3.6943009,0.60222258
-339.82213,-3.6279253,-2.2416464,6.6576638,4.1298234,0.69897952
-338.1981,-1.5514193,-2.7265268,5.9807305,3.8841507,0.65365547
-341.65883,-4.3424957,-6.6612041,4.6169847,3.5656017,0.71725638
-337.99741,-1.3461879,-3.3999171,6.2443439,4.1406679,0.64779472
-338.61675,-2.0134495,-5.8957284,5.3644321,3.2683751,0.61191321
-337.17883,-0.47358496,-5.4444525,5.5243325,3.6189907,0.65649081
-337.76162,-1.0285795,-5.5820177,5.580672,3.6131908,0.59719949
-337.83474,-1.1275282,-4.5000799,6.1265303,4.0006505,0.69189432
-338.93249,-2.4086808,-3.5035069,6.6977641,4.0869112,0.69606297
-339.14472,-2.615723,-5.7496633,5.6132057,3.3294614,0.56712571
-338.52109,-1.682999,-5.2004755,4.9068756,3.3054474,0.64086635
-338.4662,-1.8246558,-5.0789479,5.4618352,3.4075064,0.57684866
-337.56787,-0.94460966,-3.2992501,6.2601749,4.0127841,0.63399731
-337.21147,-0.50582819,-4.5908936,6.1255785,3.9732597,0.67312019
-338.19474,-1.6316955,-3.080804,6.5639662,3.9045565,0.59749525
-337.59114,-0.84850395,-5.3933937,5.312852,3.4942794,0.605857
-338.07422,-1.4208203,-4.7658152,6.3357896,3.7909938,0.66781342
-337.11882,-0.41390895,-5.144468,6.0861901,4.0064132,0.65051399
-337.75668,-1.1940215,-3.0168011,6.4051346,3.8716162,0.64168069
-337.07358,-0.37528133,-4.1999563,6.1725242,3.9704774,0.63390942
-339.03801,-2.1847322,-3.9099904,5.4962272,3.6326595,0.58845905
-337.06829,-0.38675916,-5.154769,6.4046932,3.9020853,0.64928314
-337.8618,-1.3151023,-6.0781903,6.5189716,4.104307,0.66822515
-337.70525,-0.89729119,-6.1536899,5.3021861,3.6963479,0.6588731
-338.44605,-1.6720274,-4.0571355,6.7516825,4.3093387,0.63401838
-337.10772,-0.38290661,-4.3894847,5.6313068,3.7249809,0.62835909
-340.40911,-3.5699942,-7.6634993,5.6722395,3.80224,0.70115774
-339.54292,-2.1159473,-7.4652448,5.1207325,3.4535961,0.65141024
-337.62763,-0.90702107,-4.1771327,5.6859192,3.6830413,0.66590927
-338.48958,-1.4879732,-6.4413814,5.0772994,3.5755983,0.62840695
-339.62356,-3.5532079,-5.8799125,7.6370674,4.1081959,0.59910978
-338.08691,-1.4162142,-5.4762773,6.175813,3.5439844,0.60378794
-337.21906,-0.52429239,-5.9707977,5.9728694,3.8104853,0.65749531
-338.68647,-2.0591016,-4.9303181,6.6154794,4.0461775,0.69644257
-339.22629,-2.6601007,-3.0927192,6.1877362,3.8339257,0.68627005
-339.18278,-1.9248645,-6.3296447,4.6870557,3.3659388,0.63770133
-338.30529,-1.4490413,-6.5293204,5.3211833,3.7650842,0.65121189
-338.6135,-2.149725,-5.9852843,6.9447991,3.8923855,0.59915355
-338.03898,-1.5648541,-2.7093938,6.4163682,4.1155524,0.65373911
-338.67504,-2.0091292,-4.5498672,5.4111341,3.4627789,0.66616232
-337.62354,-1.002412,-4.1843967,7.0308075,4.2435057,0.65242182
-337.57698,-0.91731616,-5.0428583,5.5241582,3.4243112,0.61924287
-337.86493,-1.0715744,-3.3570033,5.7309853,3.6996149,0.64753557
-338.57204,-2.1839682,-5.7573462,7.1549056,4.0253109,0.64576027
-337.19304,-0.48342011,-4.4097891,5.7489466,3.6409508,0.64664934
-340.25612,-3.6154848,-3.4885656,6.3244794,3.4440073,0.59132156
-336.97139,-0.26068571,-5.5852194,5.7001884,3.6072867,0.62358273
-341.12954,-4.5991942,-4.9420315,6.3599824,3.3824206,0.60999263
-338.29463,-1.3283141,-6.047425,4.8885437,3.3879678,0.64218931
-337.31039,-0.60084596,-4.2334772,6.1900687,4.0518866,0.64160445
-337.34158,-0.6632387,-4.5275749,6.413507,3.888954,0.65934588
-338.02098,-1.3341091,-5.5010623,6.3129764,4.2037282,0.67648817
-339.57533,-2.5345642,-4.3537348,4.9200093,3.330031,0.65847518
-337.12184,-0.4628057,-5.6131701,6.3716307,3.93261,0.62980399
-338.82419,-1.739317,-6.4131352,4.8454412,3.3782443,0.65559318
-337.44118,-0.8247894,-5.600912,6.5901786,4.0960349,0.64118671
-338.95111,-2.0707804,-6.0195608,5.2066919,3.4764093,0.58702601
-337.12954,-0.42167654,-4.3087583,5.8022158,3.7903915,0.66188741
-337.5611,-0.94597882,-3.4336334,6.511411,3.8403971,0.61415224
-339.18876,-2.6336609,-5.8765141,6.6558482,4.3746975,0.69708678
-338.45027,-1.7087604,-4.7796891,6.1084693,4.1191371,0.7066121
-337.67702,-0.96440824,-5.4134679,5.6979347,3.9194728,0.68481788
-337.70841,-1.1216609,-6.5797319,6.2539569,3.8954739,0.63686432
-337.3713,-0.71554611,-3.7225256,6.4440179,3.953404,0.61539102
-338.41413,-1.6899903,-4.2208638,5.5452811,3.402544,0.62892501
-339.07852,-2.9762767,-6.8228435,7.0566035,3.9909008,0.62888444
-337.29253,-0.65563636,-4.8026956,6.8436104,4.0743699,0.64065811
-337.25674,-0.55111033,-5.7519258,5.8969351,3.5975969,0.61600295
-337.3392,-0.58894005,-5.7992059,5.4499331,3.5392155,0.61324046
-338.02563,-1.3886092,-3.1456104,6.0005587,4.0186873,0.66627459
-339.92793,-3.4192446,-5.7219778,6.1151823,3.352659,0.5783469
-340.11061,-2.8472643,-7.523903,5.2080021,3.5843709,0.68551197
-338.47087,-2.0431108,-2.6419665,6.4583774,4.0559118,0.67648086
-339.84587,-2.7734579,-4.4965645,4.7962475,3.638183,0.65652434
-337.06147,-0.35338588,-4.5703978,6.122772,4.0147193,0.65340773
-337.19163,-0.50051108,-4.1760436,6.1538068,3.9597055,0.66801512
-340.19252,-3.4008181,-3.8139624,5.4577715,3.8334801,0.72313721
-339.68794,-2.9289264,-4.4654624,6.1149102,3.7525871,0.56382753
-339.05302,-1.8418889,-7.2809143,5.326148,3.4157259,0.6218309
-338.10424,-1.3815732,-4.7060012,6.2126119,4.0828017,0.69884175
-338.52553,-1.6134699,-7.2325816,5.7289714,3.6073734,0.62089201
-337.35675,-0.69004206,-3.4940536,6.1545946,3.8412678,0.61985028
-341.75024,-4.7387823,-6.9377189,4.8656282,3.2979427,0.69699394
-337.37563,-0.68472452,-4.5715618,6.3507336,3.7259981,0.60432487
-337.90784,-1.2823411,-4.4308413,7.0740011,4.3125451,0.66411149
-339.29082,-2.8845903,-2.4557922,6.7442451,3.7691461,0.61861562
-338.99788,-2.6174243,-4.5203994,7.6505477,4.0701346,0.61461507
-337.05251,-0.35094366,-5.6254928,5.9937965,3.7009143,0.61598627
-338.3422,-1.713555,-6.7996219,6.0029166,3.9417389,0.67775482
-337.92429,-1.2614097,-4.6555803,5.5547971,3.3993161,0.59958327
-337.94979,-1.4519084,-6.305144,6.5431014,4.0795821,0.63590215
-337.83394,-1.0225018,-4.6807579,5.1661868,3.4376567,0.63921966
-341.19128,-4.7370497,-3.6928252,6.1048634,3.5803056,0.68327583
-339.49736,-2.6459652,-4.0321378,6.3206667,4.3067448,0.6383045
-339.15753,-1.9804912,-3.3008879,5.3222825,3.4536583,0.6160457
-337.46836,-0.73104461,-6.0818822,5.6402192,3.8060107,0.63755605
-337.74436,-1.0699861,-3.6448463,6.3475688,4.155636,0.6483214
-338.69049,-2.1310861,-3.7973347,6.9929923,4.2601498,0.69358335
-338.27497,-1.695332,-6.1649705,6.4291874,4.111647,0.62943687
-340.84714,-4.4091774,-4.6898817,5.1347098,3.112129,0.62636452
-337.83647,-1.1576837,-3.1596244,6.1254765,3.7341568,0.63348465
-338.1547,-1.3989525,-4.4053384,6.6719954,4.3272282,0.65669264
-341.51241,-4.9675595,-2.6620602,6.3935091,3.6490325,0.54723016
-337.78708,-1.0732149,-5.2457181,5.8150963,4.0166223,0.68425639
-341.68183,-6.3656163,-1.9457234,8.4567697,4.8221003,0.70319345
-337.78366,-1.0552151,-3.4789931,5.7680026,3.8563101,0.63398509
-338.13005,-1.3576709,-3.9570461,5.4268038,3.8396455,0.6579461
-338.89303,-2.1818278,-5.4580981,5.353713,3.9500994,0.6615255
-339.82144,-3.09862,-2.4030321,5.7077082,3.9891066,0.6483269
-337.03603,-0.33732001,-4.8399638,6.3028261,3.8515899,0.61369468
-339.52969,-3.1224322,-2.3306171,6.2535362,4.1876611,0.69566687
-339.82575,-3.7445964,-3.5004327,8.1294219,4.1952611,0.60484192
-340.64596,-3.3626501,-3.0028073,5.3824857,3.3748907,0.58133458
-336.80801,-0.10490225,-5.3385264,5.7780949,3.6692372,0.63275617
-340.76072,-4.2931008,-5.7635755,7.249477,4.6465914,0.65591889
-338.8388,-2.3399325,-3.0992106,6.9959038,4.4139621,0.68824036
-337.44318,-0.71158381,-5.307526,5.3263853,3.7053462,0.66600091
-341.31988,-3.6860175,-7.088219,4.6094831,3.3939921,0.69327594
-339.58584,-2.7515719,-5.9272538,4.9723194,3.7962017,0.68989873
-339.30894,-3.1053345,-2.8349762,7.4735039,4.0057548,0.62710371
-337.19508,-0.53393335,-4.7061578,6.7413464,3.9979134,0.62666226
-338.35248,-1.7533236,-3.2405569,6.7836124,4.3530046,0.66225844
-340.14068,-2.7268545,-6.6434607,4.6641649,3.4994771,0.64170307
-338.94647,-2.1273503,-6.8969237,5.4631694,3.8870322,0.67837518
-338.96241,-2.2046049,-3.473297,5.7070988,3.655721,0.67716041
-340.05176,-2.3059718,-7.2531041,4.7762941,3.3295209,0.62825724
-339.78195,-2.7789526,-6.7072317,4.9527148,3.1671425,0.62363491
-339.53381,-2.9653127,-5.3093029,6.7476551,3.7703088,0.65869556
-337.47398,-0.78273668,-4.6954923,6.2339237,3.6446874,0.60685396
-340.70387,-3.4259081,-4.4732354,4.6774067,3.3260146,0.67753196
-338.44128,-1.6805416,-6.7628175,5.9782341,3.5593343,0.6200824
-339.40046,-2.7178762,-5.5208696,5.9246364,3.6036491,0.56230447
-339.41383,-2.8151619,-4.9848492,6.155923,3.431422,0.61588869
-337.63858,-0.83108694,-3.919764,5.4566297,3.7056045,0.64585305
-338.91648,-1.8665582,-6.5025169,5.0045489,3.2983801,0.59996205
-342.91348,-5.7260926,-2.257698,5.4062237,3.7523615,0.71957023
-338.07845,-1.3700614,-4.6378826,5.7244141,4.0492108,0.67332488
-338.48583,-1.6897797,-5.7584703,5.1762221,3.747985,0.63988903
-338.36522,-1.7418381,-3.9065013,6.2856657,3.8459816,0.67989203
-337.65203,-0.83271664,-3.7179792,5.5783817,3.6375552,0.62520916
-341.30381,-5.0154504,-6.6903405,6.8464749,3.7596836,0.66334967
-339.64693,-3.3494767,-6.1172541,7.1884214,4.3984534,0.6283418
-337.16577,-0.48461937,-5.6467124,6.1399615,3.967734,0.64082172
-339.48191,-2.3107056,-3.2344606,5.2420023,3.6008133,0.66693908
-338.79301,-1.798374,-7.3653505,5.6426921,3.5673139,0.63623931
-340.34142,-3.4397142,-4.1021676,5.1890102,3.833346,0.62499324
-339.23112,-2.238858,-3.2386875,5.4729145,3.5575441,0.66115145
-347.46167,-9.2889066,-5.1124838,4.0976885,2.7600157,0.54333465
-345.23823,-5.5237465,-8.3467406,4.6275818,3.1390989,0.57803288
-338.13742,-1.6918917,-3.1113613,7.170139,4.1797745,0.61659021
-337.37274,-0.77634507,-3.2494812,6.3493989,3.9728762,0.63917867
-338.30484,-1.6804532,-3.3105692,6.3154391,4.215148,0.680252
-337.85157,-1.1030663,-5.2553903,5.2731196,3.7289695,0.63660681
-339.14403,-2.1923805,-7.3798943,5.5052028,3.7857796,0.64075345
-339.00587,-2.3598405,-3.8426954,6.7077411,3.6551262,0.60211503
-338.82794,-1.9197609,-7.3612505,5.5794509,3.7762087,0.64421807
-338.22244,-1.5123226,-5.9624096,5.7729375,3.8868493,0.69637259
-337.84116,-1.3016241,-3.4315127,6.7965636,3.9541548,0.64611416
-337.70512,-1.0711668,-3.1268164,6.2638909,3.7850591,0.6220045
-343.13396,-6.1048373,-8.2245464,5.5928582,3.9335262,0.61397772
-337.87145,-1.2094454,-4.9125501,6.5687104,4.0458369,0.68173156
-339.65198,-2.3547293,-3.3570458,5.0870301,3.5790034,0.66038678
-339.86461,-2.8939283,-4.1944203,5.0268215,3.5365555,0.69496577
-338.24222,-1.3866516,-3.8432101,5.4978351,3.449659,0.62168355
-338.42401,-1.989677,-3.5104381,7.3793025,4.0494001,0.61008521
-337.21019,-0.46116209,-5.7821271,5.3896921,3.525707,0.63276323
-338.10139,-1.3522166,-5.1592242,5.2580393,3.7584666,0.6381425
-337.09808,-0.39891264,-4.1072898,6.0391586,3.8278047,0.61861242
-340.27032,-4.3291446,-5.9558553,7.7844697,4.3312639,0.59939629
-337.55401,-0.95742432,-3.1041421,6.2677716,3.9502584,0.63195397
-342.67857,-5.2885047,-3.3303367,5.1130787,3.1586607,0.55771018
-341.09748,-4.4701548,-3.1928958,6.6554257,4.5244412,0.73612507
-339.23783,-3.2101863,-2.3031001,7.6929663,4.5312899,0.65423958
-338.88176,-2.1577444,-3.4021274,6.5714837,4.3047633,0.63644762
-338.25957,-1.4151947,-6.0820271,5.1130854,3.6791688,0.6733543
-342.50841,-5.7428395,-3.8517151,5.1297237,4.098648,0.67840046
-337.77018,-1.1246732,-5.1511359,5.7558861,3.4606607,0.62343018
-337.46099,-0.78308462,-5.207898,5.9893346,3.5595413,0.60640329
-337.3637,-0.63802492,-5.1706672,5.4647417,3.7084301,0.62444065
-338.13605,-1.5687447,-5.0853774,6.9346132,4.0583115,0.66717812
-340.35189,-3.1564962,-7.2004472,5.0615854,3.4907432,0.69258281
-337.75907,-1.0745224,-5.0276464,6.7243779,4.2473342,0.64985036
-338.62735,-2.0418815,-6.8498438,6.3316423,3.7401845,0.60155827
-341.67811,-3.5858831,-8.1972964,5.1135306,3.3190291,0.6396079
-337.46161,-0.7922209,-5.572581,6.3709037,3.8192008,0.605311
-340.67513,-4.3448542,-2.581945,6.8995477,4.4542319,0.72563265
-338.31129,-1.3889959,-4.1320765,5.1518712,3.6338113,0.64029555
-338.49309,-1.6654274,-4.1490783,5.312116,3.5283154,0.66793847
-337.96406,-1.254457,-5.3478181,6.4523428,4.120535,0.62467934
-338.19844,-1.4691763,-6.9143523,5.7630328,3.8728901,0.65318549
-338.65317,-1.9086442,-5.9764181,5.0662325,3.3416366,0.65674131
-337.54372,-0.80496561,-5.4028244,5.2890617,3.717699,0.66456777
-341.11505,-6.2452786,-6.1790431,8.5759772,4.5648209,0.6280347
-337.09414,-0.36002538,-5.6915842,5.4996567,3.6931683,0.63703205
-340.26826,-3.7357835,-1.81968,5.984941,3.9334297,0.68352717
-337.48413,-0.78699571,-6.1282108,6.0025391,3.7273871,0.65177005
-338.06153,-1.3357883,-6.5372835,5.896457,3.8003086,0.61331308
-337.04191,-0.34421692,-5.4370626,5.8901055,3.7046917,0.65061894
-337.64126,-0.96594566,-4.6428812,5.7458583,3.5573099,0.64737883
-340.33424,-3.8294216,-4.8541132,5.0992838,3.1359181,0.5617838
-337.54029,-0.74161491,-3.9585192,5.5653544,3.5711559,0.62355719
-337.61544,-0.95771601,-6.5533278,6.0204841,3.8804192,0.64947938
-340.76276,-3.9240429,-3.0160265,5.4599527,3.9995443,0.71444608
-340.16893,-4.2680737,-8.0225359,6.5833003,4.031239,0.62682341
-337.96858,-1.1729545,-4.2587387,5.3515197,3.6602643,0.67248443
-340.29806,-3.4424095,-3.2207973,5.6162208,3.5007268,0.66832283
-339.21401,-2.545988,-6.1878595,5.8040043,4.1550787,0.68939207
-338.03691,-1.540749,-3.5568146,7.0624585,4.1599884,0.66526313
-336.94514,-0.26071855,-4.3629998,6.4453674,3.895375,0.63382587
-337.37834,-0.6723369,-4.5789166,5.6753833,3.7473,0.67199723
-339.62118,-4.0222367,-1.6432321,7.3841742,4.2177386,0.66320005
-338.69944,-1.5677641,-6.9759191,5.2371167,3.4074967,0.614461
-339.10735,-2.4719031,-6.3600253,5.9964606,3.8393469,0.70043045
-337.4269,-0.82362359,-6.0405943,6.4045817,3.9632425,0.63214428
-340.06467,-3.6527639,-5.1600522,5.530412,3.3946348,0.67469637
-337.55576,-0.87771639,-5.270098,5.6511693,3.6551831,0.67072767
-338.40615,-1.9822629,-6.1994626,6.792536,4.1975402,0.63322492
-340.17502,-4.0876327,-4.5815535,8.0283141,4.5617022,0.69042698
-339.05873,-2.2740903,-6.3294165,5.3050878,3.9000248,0.68853628
-340.33142,-3.6387456,-5.4605584,5.4613899,4.1517724,0.71163887
-338.77112,-1.8480233,-5.3291776,4.9165646,3.3781085,0.60096939
-338.96308,-1.7874112,-7.1970079,5.1750662,3.6231156,0.65458827
-343.96089,-4.9217103,-7.4946771,4.2419457,3.044782,0.65192203
-339.70773,-2.6336257,-7.4704417,5.3755643,3.7692376,0.63760511
-338.45804,-1.8082762,-3.3730384,6.383362,3.8607461,0.58796852
-337.45776,-0.67429196,-4.5685116,5.312092,3.5062326,0.62942981
-339.62727,-2.8869243,-3.7828119,6.2234612,3.7972379,0.56765044
-340.3207,-3.4794986,-5.5968058,6.3001138,4.3015015,0.63003192
-337.18684,-0.50727367,-3.764023,6.0360111,3.9363118,0.64914673
-338.21018,-1.3306254,-5.3957552,4.9763449,3.5011135,0.62289843
-339.16913,-2.3663037,-5.4180439,4.9708825,3.7665327,0.67839076
-337.81836,-1.2060377,-4.2137496,6.8420056,3.9757935,0.65468673
-339.24839,-2.5429469,-7.6737668,6.0085642,3.7516832,0.61878369
-338.56303,-1.9760836,-3.2978242,7.1212811,4.4370269,0.65463568
-341.36574,-4.6223388,-5.1219665,5.9738411,4.1128485,0.75620195
-341.61321,-3.9712804,-4.363361,4.6185501,3.2404636,0.58605924
-338.18339,-1.2412067,-6.9241021,5.5434345,3.5297445,0.62302828
-338.41261,-1.4778842,-6.8268578,5.5153881,3.5629668,0.60517013
-338.20418,-1.5180131,-3.9612445,6.2893842,3.6026999,0.61483074
-339.33391,-2.5752685,-4.7269459,5.6731874,4.0866601,0.64322815
-338.06216,-1.6222092,-3.4773953,7.2442408,4.1912215,0.65526982
-339.68508,-3.5633464,-4.6811274,8.0088188,4.1797209,0.62702766
-338.70157,-1.8970868,-5.5475797,5.2934313,3.5486389,0.58939815
-339.65631,-2.9113884,-5.8472615,6.3763983,3.9741788,0.5838786
-337.06066,-0.35497328,-5.385301,5.5253472,3.5374301,0.62186423
-338.5805,-2.0816364,-4.951677,7.1479267,4.1413307,0.67410449
-337.80739,-1.1908385,-3.7937441,6.6994457,3.8623013,0.63878444
-338.78448,-2.1106829,-2.6828705,6.0269523,3.7607184,0.65898628
-337.14004,-0.43803602,-4.9490998,5.6713186,3.8625421,0.64960249
-338.99668,-2.4386715,-5.3133016,7.0462265,3.8108754,0.58926353
-339.01347,-2.4087051,-4.8749404,6.9251992,3.7778181,0.57775473
-339.78931,-3.0938402,-2.7044513,5.7204655,4.040996,0.69414319
-337.66709,-0.93191295,-4.0086527,5.7824025,3.6973426,0.60278328
-337.41584,-0.70242756,-4.7235323,5.4989128,3.8271955,0.66083356
-338.43777,-1.9713866,-4.9931319,7.3625029,4.0402139,0.61306094
-338.9182,-2.0287638,-3.671503,5.4583056,3.6787122,0.60181278
-337.68037,-0.88552771,-6.7128083,5.7301629,3.6927424,0.63907139
-337.41805,-0.61059586,-6.2803703,5.4464861,3.6499743,0.6444199
-337.50224,-0.77816333,-5.4769584,5.3937053,3.6885014,0.67311351
-337.44762,-0.71806689,-5.7473027,5.4718886,3.7948201,0.66379729
-338.47699,-2.2001891,-6.7383807,6.6991396,4.1471285,0.65263579
-338.69384,-2.0808827,-3.4897802,6.6157267,3.8293428,0.57925081
-338.18775,-1.6257246,-3.3623682,7.132488,4.3152129,0.63295596
-337.25293,-0.55899076,-5.0135668,6.0419249,3.8382262,0.67032412
-340.04104,-2.3616773,-7.4445604,4.8788561,3.478488,0.6449481
-338.50097,-1.7852801,-4.4140116,7.0869556,4.4165069,0.64657654
-337.31845,-0.66495379,-4.3786877,6.8310068,4.0533101,0.62373843
-338.6222,-2.1068381,-2.7990777,6.3167929,3.9055283,0.67309246
-339.99432,-3.7666388,-2.5370987,7.5433467,4.6597075,0.68932778
-337.63515,-0.91925739,-4.1359946,5.7402323,3.8897289,0.67885937
-338.68802,-1.623541,-6.6027341,5.121595,3.4852543,0.60924148
-344.03685,-7.2261879,-5.4361931,5.2566396,4.0072784,0.7860144
-338.60446,-1.5890915,-3.6407927,5.2781428,3.5544778,0.65423779
-338.77137,-2.0901266,-5.2167813,6.4413407,4.131557,0.70824687
-337.24566,-0.51713584,-5.8502584,5.5885363,3.7546182,0.66303227
-340.04558,-3.2375663,-3.9800266,5.3232733,3.6800418,0.71227629
-341.89583,-4.1367521,-6.9020269,4.4809404,2.9943269,0.59784564
-338.38077,-1.7746625,-5.417149,6.6061975,4.0264875,0.68692988
-338.46514,-1.9667684,-6.9357135,6.1908575,4.0463403,0.65323613
-338.07622,-1.4214437,-3.9770313,6.7334063,3.9273324,0.59151681
-337.59177,-0.87238557,-4.3589769,6.0475766,4.0701192,0.64788636
-338.0117,-1.1891466,-3.9628906,5.3939204,3.7054398,0.66894037
-338.42901,-1.8015283,-2.6550155,6.1899067,3.7694529,0.60712964
-337.68139,-1.0857021,-5.4832023,6.7827098,3.9613671,0.61232471
-337.67928,-0.96443955,-3.2065871,5.9804817,3.7408887,0.62845076
-337.01032,-0.29934774,-4.78866,5.5978291,3.7432018,0.63377061
-338.24355,-1.5751381,-5.4575275,6.4811207,4.2103182,0.69165815
-338.30269,-1.4498497,-3.9487329,5.4392086,3.4354741,0.60179643
-337.21426,-0.54764196,-5.5283148,6.3796124,3.9544188,0.62449206
-338.10184,-1.7010388,-2.9585843,7.016569,3.9911525,0.62722997
-337.65685,-0.80523229,-6.3701284,5.331529,3.6022596,0.65238074
-342.01068,-3.9044085,-3.4056563,4.6998726,3.3785018,0.665744
-341.08998,-3.5143078,-5.8013287,4.4308596,3.2338066,0.60281555
-337.61922,-0.90756124,-4.1403705,6.4528278,4.2022635,0.66624987
-339.03833,-2.4378674,-4.9434727,5.4485975,3.55692,0.69158603
-338.0261,-1.5204798,-2.972151,6.4855714,4.0914282,0.6726842
-337.12336,-0.43075751,-5.9074824,6.0108463,3.8106624,0.65245467
-337.70505,-1.0527012,-6.6166873,6.0193211,3.8888664,0.64346058
-337.74528,-1.0055923,-6.6471936,5.8955985,3.7267397,0.62088243
-337.30548,-0.58658641,-5.2551997,5.3232363,3.4630662,0.6251021
-340.66646,-3.8289067,-6.5287939,4.8674556,3.2372682,0.67483863
-341.49333,-4.7964139,-2.8089401,5.6125807,4.1795424,0.72086232
-340.70243,-4.2369863,-5.6162497,6.9301366,3.762477,0.65895122
-339.85207,-3.2876716,-4.907195,6.7169804,3.6561329,0.55877698
-338.21581,-1.7094751,-5.4604935,6.9685125,4.1325217,0.67100904
-338.36261,-1.6727392,-6.9665611,5.8588346,3.8980904,0.64049034
-338.33556,-1.5557756,-5.7364076,5.145777,3.7601151,0.66018997
-340.95749,-3.8113534,-5.7649515,4.6614782,3.6049859,0.63212296
-341.32955,-5.1508813,-5.0956757,8.0977646,4.8767275,0.66646561
-337.41705,-0.68905531,-5.388925,5.361136,3.6949649,0.66832142
-337.01639,-0.31792402,-5.0318023,5.5960296,3.599982,0.6439116
-339.31598,-2.8893685,-6.8762788,6.3637517,4.0777323,0.69730067
-338.15289,-1.4507069,-5.415955,6.0021296,3.9612597,0.69921445
-339.66472,-2.595405,-2.3041804,5.6790664,3.6300742,0.62854073
-338.07976,-1.3167043,-6.0709979,5.2302106,3.3998398,0.64707
-337.62982,-0.94208875,-5.5432862,6.2765875,4.0782967,0.63685215
-337.76311,-1.0586275,-5.9050257,5.7090913,3.9483805,0.65679675
-340.24173,-3.4217877,-5.4514799,6.7022553,4.185498,0.59175243
-341.67974,-5.2969168,-6.530619,6.5944506,4.3885702,0.74363798
-341.05529,-4.3306677,-5.1940606,5.8892998,4.399365,0.69195132
-337.87556,-1.1039123,-4.3690831,5.3762141,3.630934,0.67062749
-337.65108,-0.95564292,-4.0871923,6.5514596,3.9983509,0.60683565
-339.39185,-3.1820691,-3.6048287,7.9345578,4.1646284,0.60640236
-337.76349,-0.97611533,-6.0092825,5.4737243,3.6133291,0.6074931
-341.77996,-4.6519264,-5.8749349,4.7229776,3.6826276,0.62709707
-338.46683,-1.7670163,-5.5133396,6.2939559,4.2622692,0.66876898
-337.05692,-0.35946769,-4.3550216,6.2020784,3.7324636,0.62285145
-337.00745,-0.30177657,-4.5794275,6.0198571,3.942629,0.63881816
-339.41775,-2.8952221,-5.1191282,5.2774313,3.3575397,0.66916593
-337.1443,-0.46953407,-5.4911706,6.3103889,4.001764,0.63831972
-337.09826,-0.38653987,-5.0004549,5.4675056,3.6019656,0.64951497
-337.84026,-1.3372755,-3.4927685,7.1817947,4.260635,0.64848946
-336.84493,-0.14844848,-5.4611675,6.0448185,3.8361915,0.64664476
-337.59655,-0.92226194,-4.4173657,6.1861818,3.7923162,0.66485413
-340.04573,-3.1777377,-4.6874304,5.4540633,3.6916301,0.57972854
-338.09755,-1.4340786,-3.8840343,6.332958,3.6993032,0.58613448
-340.29971,-2.6050115,-6.7121682,4.5302057,3.257054,0.62888148
-340.19309,-3.4957033,-5.2146834,5.1546996,3.6480887,0.72405697
-336.99576,-0.30041995,-5.7131395,6.0899549,3.758145,0.63114931
-337.42956,-0.66463149,-3.7524499,5.663862,3.7284906,0.63360281
