# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = tmpwecy8pwh_model
# start_datetime = 2026-05-06 14:35:08 UTC
# method = laplace
#   laplace
#     mode = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_153459/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace_optimize/bayes_gp_rbf_screened-20260506153506.csv
#     jacobian = false
#     draws = 2000
#     calculate_lp = true (Default)
# id = 1 (Default)
# data
#   file = /var/folders/_z/jd9jlzfs0md6nvlwttph63x00000gn/T/tmpl428d0bz/nmskysre.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_153459/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace/bayes_gp_rbf_screened-20260506153508.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --filename-in-msg=bayes_gp_rbf_screened.stan
log_p__,log_q__,alpha,signal_scale,lengthscale,sigma
-328.04485,-1.1318568,-4.1438694,6.8162774,3.6692853,0.57084554
-330.96992,-3.8414485,-4.0979836,5.4592732,3.5168624,0.66796716
-327.93871,-0.93707047,-5.9941738,6.2469817,3.7656838,0.61409985
-329.81725,-2.6806127,-3.916852,5.259948,3.6441735,0.61759531
-332.58982,-4.9702863,-5.0975127,4.5111529,2.7642048,0.50069779
-327.88504,-0.8603533,-5.3056533,5.7138576,3.3897044,0.60521221
-328.09816,-1.0264912,-5.2488481,5.41846,3.5388729,0.62788842
-327.71608,-0.65536462,-3.9260502,5.8679271,3.4603701,0.57434766
-327.31462,-0.24946983,-5.2875552,5.4625028,3.3665752,0.5667274
-331.43097,-3.7692188,-6.3002742,4.4476081,3.2681303,0.63377171
-327.67845,-0.64819802,-4.350434,6.4294403,3.8366652,0.60210562
-331.50571,-4.5035857,-5.7061038,5.0558278,3.7168678,0.60919576
-330.47901,-2.372233,-7.2355877,4.6444013,3.0127035,0.57484214
-328.77646,-1.6992493,-4.6645675,5.8219291,3.8697038,0.62765575
-327.56571,-0.52288357,-5.4789749,5.9138601,3.3702282,0.54031622
-330.14833,-3.6279253,-2.674214,6.5739992,3.8702811,0.64332235
-328.53233,-1.5514193,-3.1709444,5.8951241,3.5962901,0.59474475
-331.92078,-4.3424957,-6.7205912,4.6151706,3.3576932,0.66306628
-328.3393,-1.3461879,-3.7834207,6.1537694,3.8272931,0.58850445
-329.01262,-2.0134495,-6.2083814,5.2585327,2.9906792,0.5505125
-327.53209,-0.47358496,-5.6992515,5.4519142,3.3536522,0.59776715
-328.10699,-1.0285795,-5.8982913,5.4719207,3.2913048,0.53504204
-328.2109,-1.1275282,-4.7672907,6.0605771,3.7424267,0.63569204
-329.29762,-2.4086808,-3.8538611,6.6077292,3.8272035,0.6401798
-329.52757,-2.615723,-6.1313729,5.4688509,3.0048183,0.50362548
-328.87496,-1.682999,-5.5001711,4.8445466,3.0500276,0.58113986
-328.78829,-1.8246558,-5.4785822,5.3376833,3.0846747,0.51375209
-327.9144,-0.94460966,-3.7211771,6.1535591,3.694754,0.57385177
-327.57069,-0.50582819,-4.8744473,6.0476841,3.698336,0.61553837
-328.55974,-1.6316955,-3.5874983,6.4087987,3.5567542,0.53535237
-327.94185,-0.84850395,-5.7152002,5.2190126,3.1914124,0.54413702
-328.42537,-1.4208203,-5.0741608,6.232801,3.5237885,0.60985896
-327.47235,-0.41390895,-5.4064404,5.9992211,3.7061364,0.59139863
-328.10411,-1.1940215,-3.4741491,6.2867904,3.5726985,0.58200477
-327.42443,-0.37528133,-4.5574893,6.0687844,3.6557475,0.57375861
-329.38037,-2.1847322,-4.3517302,5.3886372,3.3001867,0.52588279
-327.42016,-0.38675916,-5.444254,6.292785,3.6084847,0.59008835
-328.22335,-1.3151023,-6.2607231,6.4231689,3.8151379,0.61029933
-328.0453,-0.89729119,-6.3326426,5.246999,3.4275149,0.60030834
-328.80895,-1.6720274,-4.4111345,6.6316439,3.9675431,0.5738741
-327.46009,-0.38290661,-4.7441388,5.543111,3.4244673,0.56787966
-330.70117,-3.5699942,-7.6934265,5.624554,3.565594,0.64567083
-329.90667,-2.1159473,-7.5794458,5.0593668,3.1960301,0.59235298
-327.97827,-0.90702107,-4.5137351,5.612918,3.4217729,0.60782298
-328.85871,-1.4879732,-6.6369766,5.0129545,3.2873177,0.56793032
-330.00397,-3.5532079,-6.1992066,7.422543,3.7438932,0.53704692
-328.47381,-1.4162142,-5.8300731,6.0292453,3.2347559,0.54196137
-327.56911,-0.52429239,-6.1835544,5.8859582,3.5319016,0.59883846
-329.06975,-2.0591016,-5.1776941,6.5279655,3.7894713,0.64058868
-329.56654,-2.6601007,-3.4913233,6.1062712,3.5813135,0.62964455
-329.56948,-1.9248645,-6.5291567,4.6381323,3.1030008,0.57778008
-328.63834,-1.4490413,-6.6815383,5.2644754,3.483791,0.59214175
-328.99094,-2.149725,-6.2958555,6.7646489,3.5474609,0.53709287
-328.36897,-1.5648541,-3.1471596,6.3182222,3.8104077,0.59483387
-329.02216,-2.0091292,-4.8745144,5.3416779,3.2175578,0.60809349
-327.97908,-1.002412,-4.5273309,6.9025711,3.9273157,0.5934304
-327.93049,-0.91731616,-5.3951133,5.4211617,3.1399905,0.55824303
-328.21065,-1.0715744,-3.7734615,5.6463621,3.4197614,0.58822874
-328.92093,-2.1839682,-6.0231781,7.0016552,3.7186513,0.58634051
-327.54325,-0.48342011,-4.7590706,5.6596477,3.3647536,0.58728602
-330.74588,-3.6154848,-4.0223621,6.1537819,3.1317236,0.52887991
-327.32622,-0.26068571,-5.8769956,5.5989969,3.3117906,0.56282763
-331.61167,-4.5991942,-5.3578801,6.1951209,3.0931638,0.5484895
-328.66555,-1.3283141,-6.2711777,4.8320103,3.1272625,0.58254506
-327.66117,-0.60084596,-4.5710467,6.0942545,3.7387979,0.58192378
-327.6926,-0.6632387,-4.8536898,6.306467,3.6063966,0.60081284
-328.39884,-1.3341091,-5.696377,6.2388536,3.916177,0.61914684
-329.90655,-2.5345642,-4.6928659,4.8665531,3.0878276,0.59988377
-327.47581,-0.4628057,-5.8859545,6.2513325,3.6166535,0.56940926
-329.19163,-1.739317,-6.5943285,4.7970188,3.1299983,0.59681005
-327.79946,-0.8247894,-5.8518269,6.472894,3.7790472,0.58148009
-329.30793,-2.0707804,-6.3151875,5.1080358,3.1569814,0.5243833
-327.48097,-0.42167654,-4.6321248,5.7262785,3.5175395,0.60352596
-327.92519,-0.94597882,-3.9005554,6.3670811,3.515854,0.55287231
-329.63083,-2.6336609,-6.0188572,6.5843757,4.097512,0.64128268
-328.8565,-1.7087604,-4.9967153,6.0577007,3.8678858,0.65155698
-328.03201,-0.96440824,-5.6109306,5.6464893,3.6597364,0.62808448
-328.06227,-1.1216609,-6.773429,6.1431031,3.5897844,0.57689205
-327.72322,-0.71554611,-4.1502294,6.3111894,3.6205274,0.55417855
-328.76103,-1.6899903,-4.6259531,5.4451315,3.1288402,0.56847869
-329.44204,-2.9762767,-7.0302875,6.8959318,3.6692342,0.56843574
-327.64425,-0.65563636,-5.1254507,6.7093215,3.7585169,0.58091871
-327.61694,-0.55111033,-6.0511515,5.7787844,3.2955874,0.55482397
-327.69754,-0.58894005,-6.083852,5.3542975,3.2395194,0.55191117
-328.35727,-1.3886092,-3.5305129,5.928027,3.7336507,0.60821352
-330.43547,-3.4192446,-6.1124181,5.9448132,3.0365012,0.51531514
-330.40641,-2.8472643,-7.5842883,5.1651792,3.3477586,0.62883007
-328.79824,-2.0431108,-3.0689092,6.3683356,3.7786012,0.61913899
-330.16902,-2.7734579,-4.7781035,4.7631316,3.3714506,0.5978029
-327.41393,-0.35338588,-4.8716827,6.0358562,3.7168023,0.59448077
-327.54522,-0.50051108,-4.4981811,6.0707017,3.6806481,0.61007468
-330.58153,-3.4008181,-4.0873084,5.4330213,3.6150358,0.6694376
-329.9734,-2.9289264,-4.9119243,5.9583827,3.3826975,0.50019708
-329.46743,-1.8418889,-7.4581649,5.2359805,3.1344955,0.56097634
-328.49661,-1.3815732,-4.9452933,6.1502902,3.8261221,0.64317385
-328.90796,-1.6134699,-7.4089194,5.6245148,3.3092743,0.55998452
-327.7127,-0.69004206,-3.9340078,6.0363563,3.522544,0.55888436
-332.10649,-4.7387823,-7.0494365,4.8307897,3.0897898,0.64118266
-327.73718,-0.68472452,-4.974583,6.2037499,3.4012639,0.54252583
-328.28022,-1.2823411,-4.7371314,6.9548713,4.0040181,0.60590165
-329.68943,-2.8845903,-3.0075125,6.5835108,3.4552233,0.55758086
-329.369,-2.6174243,-4.9252864,7.444697,3.7264669,0.55336029
-327.40726,-0.35094366,-5.9250343,5.8753813,3.3901178,0.55480637
-328.67981,-1.713555,-6.915549,5.932669,3.6735936,0.62050472
-328.27535,-1.2614097,-5.0642113,5.4374246,3.0989122,0.53754403
-328.30961,-1.4519084,-6.5106213,6.4243679,3.758239,0.57587147
-328.18058,-1.0225018,-5.0159288,5.0954164,3.1704156,0.57939149
-331.52714,-4.7370497,-4.0796855,6.0119432,3.3419849,0.62642847
-329.86347,-2.6459652,-4.3648733,6.2284578,3.9700045,0.57842015
-329.5081,-1.9804912,-3.7691582,5.2312645,3.1639025,0.55486906
-327.81932,-0.73104461,-6.293088,5.560788,3.5081146,0.57762593
-328.09138,-1.0699861,-4.0128229,6.2521953,3.8416804,0.58906484
-329.07357,-2.1310861,-4.1212004,6.8946239,3.9866853,0.6375098
-328.63855,-1.695332,-6.379316,6.3149318,3.7807362,0.56902056
-331.19893,-4.4091774,-5.0846292,5.0416623,2.8599285,0.56576918
-328.19242,-1.1576837,-3.6204658,6.01137,3.437955,0.57330837
-328.53266,-1.3989525,-4.7034787,6.5722703,4.0094616,0.59798238
-331.92478,-4.9675595,-3.2871029,6.2001172,3.2716701,0.48299687
-328.14468,-1.0732149,-5.4500393,5.7621715,3.7497973,0.62748142
-332.12436,-6.3656163,-2.388925,8.3129892,4.5232701,0.64786678
-328.13367,-1.0552151,-3.8837824,5.6818769,3.5508116,0.57383881
-328.46441,-1.3576709,-4.2853543,5.3716013,3.5593448,0.59931931
-329.21223,-2.1818278,-5.6559043,5.3094184,3.6652343,0.60313951
-330.13591,-3.09862,-2.8510395,5.6396531,3.6878904,0.5890707
-327.38729,-0.33732001,-5.19449,6.1720927,3.5256141,0.55238996
-329.849,-3.1224322,-2.7358889,6.1927491,3.9210498,0.63975317
-330.19978,-3.7445964,-3.9937146,7.8903841,3.8297634,0.54306948
-331.01708,-3.3626501,-3.5485178,5.2642645,3.0594731,0.51843413
-327.16084,-0.10490225,-5.6334957,5.6808268,3.3775402,0.57253635
-331.2656,-4.2931008,-5.9530772,7.1328348,4.3041423,0.59715732
-329.22468,-2.3399325,-3.4626722,6.9025323,4.1246883,0.63176216
-327.78973,-0.71158381,-5.5404931,5.2739517,3.4425604,0.60792095
-331.61843,-3.6860175,-7.1639398,4.5901801,3.1766023,0.6371789
-329.87038,-2.7515719,-6.0589486,4.9531763,3.549503,0.63354531
-329.67175,-3.1053345,-3.3491687,7.284966,3.6809841,0.56655119
-327.54713,-0.53393335,-5.0565732,6.5997427,3.6733166,0.56608415
-328.71078,-1.7533236,-3.6192857,6.6824044,4.0394979,0.60392218
-330.50139,-2.7268545,-6.7957283,4.6245544,3.2296418,0.58202854
-329.24835,-2.1273503,-6.9852898,5.4188354,3.6232607,0.62116993
-329.30358,-2.2046049,-3.8537227,5.637437,3.4067502,0.61986744
-330.48781,-2.3059718,-7.4065612,4.7163579,3.0611686,0.56777187
-330.23588,-2.7789526,-6.9397399,4.8721517,2.9081282,0.56288279
-329.87887,-2.9653127,-5.6082416,6.6129921,3.4958558,0.6001189
-327.84008,-0.78273668,-5.091789,6.0914285,3.3296344,0.54518579
-331.03403,-3.4259081,-4.7695719,4.644846,3.100103,0.62026577
-328.8262,-1.6805416,-6.9926498,5.8552666,3.2644768,0.55912947
-329.69374,-2.7178762,-5.9028363,5.7716838,3.2469803,0.49861505
-329.82229,-2.8151619,-5.374666,6.0114418,3.143407,0.55470345
-327.98576,-0.83108694,-4.2825564,5.3868311,3.4236767,0.58643917
-329.33346,-1.8665582,-6.761264,4.9158583,3.0073321,0.53794175
-333.19376,-5.7260926,-2.6554217,5.3782048,3.5354448,0.66557205
-328.4204,-1.3700614,-4.8897413,5.6719667,3.7691675,0.61575759
-328.83039,-1.6897797,-5.9737966,5.1206446,3.456973,0.5801021
-328.71807,-1.7418381,-4.2554673,6.1957393,3.5864864,0.62279686
-328.00531,-0.83271664,-4.1337887,5.4869498,3.3411291,0.56454719
-331.63866,-5.0154504,-6.8891086,6.7079733,3.4904673,0.60508775
-330.0439,-3.3494767,-6.3355712,7.042627,4.0429075,0.56786137
-327.51945,-0.48461937,-5.8899744,6.0421434,3.6604152,0.58109247
-329.80519,-2.3107056,-3.6265008,5.1892451,3.3463919,0.60892397
-329.16492,-1.798374,-7.5155677,5.5498374,3.2870834,0.57622906
-330.69473,-3.4397142,-4.4449432,5.1291325,3.5205576,0.56431887
-329.56206,-2.238858,-3.6545436,5.4025344,3.3009994,0.60274013
-337.89982,-9.2889066,-5.5722288,4.0094315,2.472085,0.47897268
-336.09233,-5.5237465,-8.4994808,4.5423224,2.8429892,0.51498748
-328.4795,-1.6918917,-3.5856502,7.0046202,3.8289732,0.55544347
-327.71861,-0.77634507,-3.677934,6.2385036,3.6634486,0.57934797
-328.65587,-1.6804532,-3.6602107,6.2439659,3.9307574,0.62318304
-328.20229,-1.1030663,-5.5186683,5.2097206,3.436246,0.57661888
-329.48533,-2.1923805,-7.4887354,5.434043,3.4926524,0.58101996
-329.43294,-2.3598405,-4.3259304,6.5312039,3.334418,0.54020321
-329.16779,-1.9197609,-7.4725531,5.5055513,3.4872396,0.58470092
-328.5864,-1.5123226,-6.1155635,5.7219873,3.6403331,0.6405133
-328.18489,-1.3016241,-3.8603501,6.6617892,3.6533449,0.58671683
-328.06795,-1.0711668,-3.6029903,6.1370937,3.4732351,0.56115976
-333.52689,-6.1048373,-8.2886993,5.509284,3.6008402,0.55268833
-328.23947,-1.2094454,-5.1745747,6.4750189,3.7745126,0.62477073
-329.97541,-2.3547293,-3.7417006,5.0381193,3.3201943,0.6019238
-330.21182,-2.8939283,-4.4838477,4.9950771,3.311358,0.63899815
-328.58934,-1.3866516,-4.2751342,5.399171,3.1654671,0.56082068
-328.78973,-1.989677,-3.9864521,7.1872614,3.7025327,0.54858699
-327.56846,-0.46116209,-6.0442426,5.3074569,3.2455578,0.57254383
-328.44947,-1.3522166,-5.4232181,5.1976827,3.4649133,0.57824823
-327.45052,-0.39891264,-4.5003795,5.9264881,3.5089384,0.55757748
-330.63676,-4.3291446,-6.2494615,7.5737742,3.9473113,0.53734771
-327.90292,-0.95742432,-3.5504115,6.1560724,3.6351131,0.57168637
-333.02766,-5.2885047,-3.8990607,4.987154,2.8421827,0.49384732
-331.65154,-4.4701548,-3.4755075,6.6144859,4.2797,0.68354006
-329.57245,-3.2101863,-2.7750516,7.5420402,4.1954944,0.59536721
-329.23533,-2.1577444,-3.7939782,6.4634891,3.9660841,0.57645001
-328.58716,-1.4151947,-6.2426211,5.0739309,3.4250766,0.6157891
-332.75076,-5.7428395,-4.1188216,5.1113553,3.8203374,0.62119703
-328.13102,-1.1246732,-5.4971933,5.6430777,3.1771681,0.56266639
-327.82441,-0.78308462,-5.5674318,5.8574064,3.2514883,0.54471166
-327.71794,-0.63802492,-5.4666129,5.3831377,3.4054023,0.56373458
-328.48779,-1.5687447,-5.3640598,6.8112048,3.7713536,0.60917957
-330.6687,-3.1564962,-7.2816192,5.0247512,3.266471,0.6364329
-328.12889,-1.0745224,-5.2990628,6.6129523,3.9280416,0.59069212
-329.00944,-2.0418815,-7.0876189,6.1849252,3.4113614,0.53961826
-332.1231,-3.5858831,-8.2898455,5.0397198,3.0614557,0.57980363
-327.81603,-0.7922209,-5.8906714,6.2286134,3.4872874,0.54356277
-331.1306,-4.3448542,-2.9369078,6.8365389,4.2024017,0.67214385
-328.65932,-1.3889959,-4.4787759,5.0922944,3.3521551,0.58053373
-328.83733,-1.6654274,-4.4868754,5.2524179,3.2799743,0.6099927
-328.32355,-1.254457,-5.6270819,6.3341305,3.7836917,0.56398695
-328.53446,-1.4691763,-7.0453359,5.6887747,3.585407,0.59424397
-329.01909,-1.9086442,-6.2058669,5.0046508,3.0970972,0.59803428
-327.88687,-0.80496561,-5.6268357,5.238474,3.4526766,0.60638921
-331.49968,-6.2452786,-6.4251273,8.3490436,4.1952973,0.56753634
-327.44745,-0.36002538,-5.9390416,5.4221153,3.4037004,0.57706999
-330.55231,-3.7357835,-2.2922739,5.9184074,3.6714991,0.62669835
-327.83456,-0.78699571,-6.3476738,5.9061172,3.4494812,0.59273617
-328.424,-1.3357883,-6.7563302,5.7877946,3.4783278,0.55198771
-327.39421,-0.34421692,-5.7057105,5.7983209,3.4274003,0.59151037
-327.99094,-0.96594566,-4.985303,5.6525565,3.288207,0.58806199
-330.67514,-3.8294216,-5.3093568,4.9753142,2.8254654,0.49807439
-327.89076,-0.74161491,-4.3668312,5.4702527,3.2786285,0.56280064
-327.96264,-0.95771601,-6.7260347,5.9300126,3.5886656,0.59029722
-331.07094,-3.9240429,-3.3360505,5.4389828,3.7632156,0.66002474
-330.54015,-4.2680737,-8.1206825,6.4535707,3.704078,0.56625463
-328.31603,-1.1729545,-4.5682748,5.2987518,3.4066969,0.61485756
-330.62277,-3.4424095,-3.6451538,5.5385079,3.2546929,0.61040381
-329.56245,-2.545988,-6.3015414,5.7611839,3.8841859,0.63300045
-328.37821,-1.540749,-3.9421976,6.936051,3.86373,0.60713234
-327.29679,-0.26071855,-4.7300092,6.3209965,3.5865818,0.57367004
-327.73371,-0.6723369,-4.8709787,5.6095772,3.487162,0.61433592
-329.91041,-4.0222367,-2.17612,7.2401847,3.9151073,0.60492791
-329.11031,-1.5677641,-7.180337,5.1478711,3.1201987,0.55319784
-329.4721,-2.4719031,-6.4965967,5.9334697,3.5996785,0.64488654
-327.78234,-0.82362359,-6.2773522,6.2854437,3.6472483,0.571888
-330.41773,-3.6527639,-5.4467402,5.4549191,3.1615918,0.61722672
-327.9125,-0.87771639,-5.5238467,5.5811539,3.4003593,0.6129769
-328.77491,-1.9822629,-6.4125956,6.6633973,3.8638373,0.5730331
-330.59755,-4.0876327,-4.8578135,7.8850334,4.2650565,0.63411347
-329.3605,-2.2740903,-6.4385998,5.2742616,3.6451728,0.63208029
-330.67919,-3.6387456,-5.5877,5.4460907,3.9035136,0.65698858
-329.12874,-1.8480233,-5.6557888,4.8376624,3.080888,0.53899968
-329.29469,-1.7874112,-7.3073886,5.1208575,3.3557044,0.59573884
-334.49045,-4.9217103,-7.6132762,4.2068691,2.8184653,0.59289805
-330.05082,-2.6336257,-7.571611,5.3090551,3.4743022,0.57767799
-328.81214,-1.8082762,-3.8675148,6.2311496,3.5066517,0.52536944
-327.80611,-0.67429196,-4.9213398,5.2315443,3.2245592,0.56901309
-329.93937,-2.8869243,-4.273442,6.0646614,3.4271027,0.50417124
-330.70819,-3.4794986,-5.824638,6.2036862,3.955808,0.5696506
-327.53358,-0.50727367,-4.1340956,5.9474217,3.6399651,0.58994316
-328.57378,-1.3306254,-5.678179,4.9111776,3.2137719,0.56210438
-329.47203,-2.3663037,-5.6025322,4.9451831,3.5110647,0.62118663
-328.16359,-1.2060377,-4.5754546,6.7112815,3.6821067,0.59584378
-329.63034,-2.5429469,-7.8151272,5.8937242,3.4394005,0.55775827
-328.92968,-1.9760836,-3.6852296,6.9999317,4.1087551,0.59578937
-331.93685,-4.6223388,-5.2599008,5.9550686,3.9097768,0.7054236
-331.94203,-3.9712804,-4.7805511,4.5428317,2.9420452,0.52337205
-328.56484,-1.2412067,-7.1215481,5.4471224,3.240149,0.56224161
-328.79712,-1.4778842,-7.0463496,5.4125455,3.2534131,0.54341462
-328.58472,-1.5180131,-4.4096462,6.145875,3.2991176,0.5535877
-329.67595,-2.5752685,-4.9981981,5.6089317,3.7725805,0.58364884
-328.39855,-1.6222092,-3.8829927,7.1018544,3.8820407,0.59646533
-330.03989,-3.5633464,-5.0601803,7.7950732,3.8405961,0.56647073
-329.04403,-1.8970868,-5.8695264,5.1944926,3.2248644,0.52686577
-329.99086,-2.9113884,-6.1524956,6.228184,3.6050093,0.52109214
-327.41428,-0.35497328,-5.6941723,5.429882,3.2460959,0.56101156
-328.93536,-2.0816364,-5.2315562,7.0211224,3.8556376,0.61659263
-328.15955,-1.1908385,-4.2115404,6.5605382,3.5611892,0.57892953
-329.11871,-2.1106829,-3.1421903,5.9350799,3.4872515,0.60042911
-327.4885,-0.43803602,-5.2238821,5.599634,3.5722722,0.59042827
-329.40598,-2.4386715,-5.6988908,6.8468858,3.4627816,0.52672484
-329.41743,-2.4087051,-5.3058707,6.7238529,3.420519,0.51469727
-330.08937,-3.0938402,-3.0760204,5.6787555,3.7823546,0.63811248
-328.01714,-0.93191295,-4.4318205,5.6689538,3.3735695,0.54090541
-327.75979,-0.70242756,-4.9981501,5.4407785,3.5506334,0.60240074
-328.80342,-1.9713866,-5.3581446,7.1732427,3.6974025,0.55172196
-329.27769,-2.0287638,-4.1065698,5.3630171,3.3556071,0.53988565
-328.03518,-0.88552771,-6.8952132,5.640521,3.4052812,0.5792341
-327.77045,-0.61059586,-6.4795646,5.3736548,3.3709725,0.58491546
-327.85342,-0.77816333,-5.6956723,5.3404656,3.4335332,0.61553122
-327.7893,-0.71806689,-5.9468343,5.4151162,3.5234856,0.60556595
-328.83679,-2.2001891,-6.8924898,6.5854938,3.8384371,0.59365834
-329.05845,-2.0808827,-4.0004071,6.4401194,3.4687493,0.5162585
-328.53284,-1.6257246,-3.7829264,6.9887539,3.971738,0.57274806
-327.61028,-0.55899076,-5.2819376,5.9598569,3.5700754,0.612545
-330.40583,-2.3616773,-7.5503967,4.8285952,3.2132282,0.58547696
-328.88591,-1.7852801,-4.729881,6.9610523,4.0805967,0.58720859
-327.66896,-0.66495379,-4.7534571,6.6849509,3.721007,0.56299221
-328.95353,-2.1068381,-3.2299508,6.2244749,3.6353273,0.61550867
-330.42621,-3.7666388,-2.9357191,7.4333671,4.3553365,0.63293132
-327.98594,-0.91925739,-4.4384428,5.6819407,3.626241,0.62168919
-329.07942,-1.623541,-6.8234233,5.0403969,3.1863949,0.54769858
-334.68269,-7.2261879,-5.4999657,5.2771511,3.8363224,0.73810201
-328.9421,-1.5890915,-4.0251364,5.2147674,3.2918766,0.5953653
-329.18877,-2.0901266,-5.413804,6.3748442,3.8811622,0.65332268
-327.5933,-0.51713584,-6.0541224,5.5230816,3.4854668,0.60474868
-330.42052,-3.2375663,-4.2645797,5.2921969,3.4609744,0.65767781
-332.528,-4.1367521,-7.1492321,4.4066196,2.7286266,0.53572005
-328.75039,-1.7746625,-5.6408702,6.5124189,3.7616567,0.63035359
-328.81205,-1.9667684,-7.0643406,6.1016413,3.7458687,0.59429793
-328.42827,-1.4214437,-4.4300748,6.5641831,3.5709629,0.52908443
-327.94166,-0.87238557,-4.6717387,5.9645465,3.7622455,0.58860195
-328.35372,-1.1891466,-4.2941305,5.339421,3.4453974,0.6110644
-328.80887,-1.8015283,-3.1815262,6.0575452,3.4437814,0.54547585
-328.03847,-1.0857021,-5.7997319,6.6266484,3.6245282,0.55094609
-328.03616,-0.96443955,-3.6621395,5.8725301,3.4391679,0.56797669
-327.36248,-0.29934774,-5.1041013,5.5155024,3.4465562,0.57361147
-328.64162,-1.5751381,-5.646751,6.4071225,3.938114,0.63543792
-328.64779,-1.4498497,-4.3952369,5.3323077,3.1339342,0.53986847
-327.56835,-0.54764196,-5.8110683,6.256679,3.6311088,0.56378894
-328.45534,-1.7010388,-3.4476417,6.8573588,3.6677131,0.56668479
-328.00717,-0.80523229,-6.5542569,5.2667388,3.3343642,0.59338665
-332.30176,-3.9044085,-3.7861956,4.6635597,3.1389696,0.60764631
-331.51502,-3.5143078,-6.0829276,4.3734865,2.9510534,0.54093933
-327.98152,-0.90756124,-4.4520152,6.3648309,3.9040036,0.60818709
-329.40871,-2.4378674,-5.201766,5.3948735,3.3274637,0.63536032
-328.36245,-1.5204798,-3.3761166,6.3936619,3.8077678,0.61507148
-327.47408,-0.43075751,-6.1321266,5.9188934,3.5271402,0.5934654
-328.05446,-1.0527012,-6.7903669,5.925873,3.5904035,0.58389584
-328.10868,-1.0055923,-6.8587137,5.7875342,3.4186546,0.5599744
-327.65858,-0.58658641,-5.5694681,5.2374941,3.1809186,0.56443397
-331.04569,-3.8289067,-6.7023994,4.8195317,3.0152885,0.61737913
-331.8075,-4.7964139,-3.1244086,5.5961475,3.9387829,0.66697192
-331.04567,-4.2369863,-5.9010515,6.7837147,3.4888469,0.60039169
-330.26989,-3.2876716,-5.3667432,6.5090275,3.2904646,0.4949538
-328.57584,-1.7094751,-5.7004967,6.849875,3.844235,0.61327806
-328.70988,-1.6727392,-7.109361,5.7733731,3.595893,0.58074056
-328.66227,-1.5557756,-5.9277474,5.1024695,3.4878466,0.60171371
-331.31534,-3.8113534,-5.9776563,4.6223947,3.3178536,0.57186541
-331.9272,-5.1508813,-5.3304398,7.9510473,4.5301807,0.60841773
-327.76581,-0.68905531,-5.6166355,5.3075245,3.4350908,0.6104023
-327.36825,-0.31792402,-5.3366518,5.5118409,3.3243723,0.58437517
-329.67809,-2.8893685,-6.9664847,6.2922512,3.8198468,0.64151313
-328.53657,-1.4507069,-5.6078836,5.9446647,3.7126936,0.64357558
-330.02833,-2.595405,-2.8251246,5.5831645,3.3374793,0.56807192
-328.44479,-1.3167043,-6.3049248,5.1578247,3.1425212,0.58773347
-327.98793,-0.94208875,-5.7916265,6.1742396,3.7580732,0.57687914
-328.10453,-1.0586275,-6.0937051,5.6435761,3.6588784,0.59809341
-330.5892,-3.4217877,-5.7652528,6.5498163,3.8057321,0.52933126
-332.24866,-5.2969168,-6.5748708,6.5537207,4.1589572,0.69171722
-331.46323,-4.3306677,-5.3543287,5.8552124,4.1150721,0.63575336
-328.2255,-1.1039123,-4.6776944,5.3197236,3.377732,0.61286968
-327.99897,-0.95564292,-4.4976455,6.4087022,3.6523646,0.54516652
-329.76154,-3.1820691,-4.0853346,7.7085776,3.8036043,0.54471068
-328.12336,-0.97611533,-6.2767368,5.3773469,3.3016458,0.5458583
-332.13743,-4.6519264,-6.0788885,4.6818539,3.3843361,0.56654417
-328.84717,-1.7670163,-5.7085533,6.219347,3.9624041,0.61088105
-327.41267,-0.35946769,-4.744674,6.0766813,3.4258662,0.56205473
-327.35891,-0.30177657,-4.9001149,5.9265009,3.6352134,0.57896531
-329.77009,-2.8952221,-5.406773,5.2111718,3.1224146,0.61130571
-327.49905,-0.46953407,-5.7521888,6.2028588,3.6891598,0.5784363
-327.45029,-0.38653987,-5.2945817,5.3936964,3.3314319,0.59033511
-328.18284,-1.3372755,-3.894447,7.0426577,3.9388325,0.58924368
-327.19709,-0.14844848,-5.7231245,5.9489206,3.5449917,0.58728115
-327.94841,-0.92226194,-4.7473843,6.0902457,3.5221789,0.60669523
-330.37152,-3.1777377,-5.0734482,5.3470154,3.3446282,0.51675716
-328.46504,-1.4340786,-4.3616665,6.1736253,3.358258,0.52345074
-330.73947,-2.6050115,-6.8999147,4.4803886,2.9951483,0.56843261
-330.59999,-3.4957033,-5.39269,5.1354742,3.4411741,0.67043487
-327.34981,-0.30041995,-5.9860249,5.9779436,3.4577016,0.57083398
