rank,formula,predicted_freesolv,predictive_sd,target_error,bayesian_credible_score_percent,score,atoms,heavy_atoms,edges,dietz_bonding_systems,min_bond_length_angstrom,max_bond_length_angstrom,min_nonbonded_distance_angstrom,min_bond_angle_degrees,seed_molecule,random_seed,target_freesolv
134,C11H18N2O,-5.5048219148865005,3.850954134361395,0.5048219148865005,24.93249677676406,-1.5889981419727033,32,14,32,33,0.96,2.1453170846329614,1.5132085117392116,78.6338856163236,water,0,-5.0
135,C9H13FN2O2,-6.690721454586282,3.4623091424927495,1.6907214545862823,24.85662562250782,-1.5920458443352863,27,14,27,28,1.0099999999999998,2.1453170846329614,1.428355697996826,70.52877936550931,water,0,-5.0
136,C9H13FN2O,-5.571149220812743,3.973948421288283,0.5711492208127433,24.16723590598842,-1.5201723583424251,26,13,26,27,0.96,2.1453170846329614,1.5132085117392116,79.06119857046933,water,0,-5.0
137,C10H21FN2O,-4.1533502253624786,3.9300560385214705,0.8466497746375214,24.12757086446552,-1.6218149801104396,35,14,35,35,1.01,2.1535247916774582,1.4897726881649653,59.660831900607704,water,0,-5.0
138,C6H15FN2O2,-5.235935788399337,4.054459140755723,0.23593578839933738,23.908402237070657,-1.4309402307962442,26,11,25,25,0.9600000000000001,1.5400000000000003,1.4897726881649653,77.91585509895684,water,0,-5.0
139,C8H10ClFN2O2,-7.475738618310919,2.8010035365494383,2.4757386183109187,23.77775290406153,-1.6364197943938767,24,14,24,25,0.96,2.1453170846329614,1.4758929877262337,87.20792430092669,water,0,-5.0
140,C4H11FN2O2,-7.250033496362231,3.2147149414961738,2.2500334963622306,23.75796835769974,-1.4372522019803837,20,9,19,19,0.9600000000000001,1.5400000000000003,1.493254359943579,77.91585509895684,water,0,-5.0
141,C9H14N2O,-5.704933190866879,4.0302075295583455,0.7049331908668792,23.73781741414975,-1.4381007380949715,26,12,26,27,0.96,2.1453170846329614,1.5052094035990315,79.06119857046933,water,0,-5.0
142,C7H15ClFNO,-2.4436419348184653,2.181192484256073,2.5563580651815347,23.62727981617236,-1.4427682171086815,26,11,25,25,1.0699999999999998,1.69,1.3672126973992094,79.41737012748415,water,0,-5.0
143,C7H15Cl3N2O,-2.633378215355728,3.0860692512255206,2.366621784644272,23.6235406416386,-1.5429264862987333,28,13,27,27,1.01,1.7700000000000002,1.4300588729748929,77.91585509895684,water,0,-5.0
144,C2H6ClNO3,-7.378511232135488,3.087510099836591,2.378511232135488,23.55569958296041,-1.4458023743000301,13,7,12,12,0.96,1.7699999999999998,1.4604234298624146,76.3669777746336,water,0,-5.0
145,CH4ClNO,-7.10584476657926,1.0141040941134563,2.10584476657926,23.53351129161387,-1.446744768219001,8,4,7,7,0.9600000000000001,1.7499999999999998,1.5132085117392116,89.99999999999999,water,0,-5.0
146,C5H12ClNO3,-7.3557574040858915,3.171176081909342,2.3557574040858915,23.399132957124717,-1.4524712174252474,22,10,21,21,1.0099999999999998,1.7699999999999998,1.5132085117392116,77.06785961228879,water,0,-5.0
147,C3H8ClNO4,-7.3106333640431185,3.2393879519020303,2.3106333640431185,23.383095821577395,-1.453156825468908,17,9,16,16,1.0099999999999998,1.6900000000000004,1.1099776228500409,62.48765192554867,water,0,-5.0
148,C11H15Cl2N,-2.5828826958610502,1.5914288509425722,2.4171173041389498,23.271351935554684,-1.6579471125723022,29,14,29,30,1.01,2.1453170846329614,1.0526758119474124,70.52877936550931,water,0,-5.0
149,C11H25NO2,-4.043671183705063,4.079146333088312,0.9563288162949366,23.200592377827537,-1.660992374114753,39,14,38,38,1.0099999999999998,1.7700000000000002,1.4347161420619652,70.52877936550931,water,0,-5.0
150,C10H21NO3,-6.261709438874639,3.993971053529127,1.2617094388746386,23.17395491852243,-1.66214117076238,35,14,35,35,1.01,2.1535247916774582,1.2761269409685447,59.660831900607704,water,0,-5.0
151,C8H18ClFN2O,-4.359550879431731,4.1890527934815704,0.6404491205682694,22.964000032355163,-1.5712424122737496,31,13,30,30,1.01,1.7700000000000005,1.5132085117392116,70.52877936550931,water,0,-5.0
152,C5H9Cl2F3N2O2,-3.0051684324451045,3.6621333294860032,1.9948315675548955,22.945050173601647,-1.672067951453703,23,14,22,22,1.01,1.6900000000000004,1.344696418535967,77.85887365582464,water,0,-5.0
153,C5H11ClF2N2O3,-5.53319793294682,4.242345128488684,0.5331979329468197,22.772055044119124,-1.5796360577179545,24,13,23,23,1.01,1.6900000000000004,1.4800000000000002,75.04643007626971,water,0,-5.0
154,C7H14ClF3N2O,-3.2529035898541556,3.907659374326074,1.7470964101458444,22.572013300879444,-1.6884593966168204,28,14,27,27,1.01,1.6900000000000004,1.344696418535967,77.85887365582464,water,0,-5.0
155,C7H15Cl2FN2O2,-3.809823899443989,4.17208506652123,1.1901761005560112,22.42877313330202,-1.6948255365309866,29,14,28,28,1.01,1.77,1.4283556979968262,86.35232971577088,water,0,-5.0
156,C8H17ClF2N2O,-3.712316432648509,4.141161443792149,1.287683567351491,22.424990718007507,-1.6949941919560259,31,14,30,30,1.01,1.7700000000000005,1.5132085117392116,70.52877936550931,water,0,-5.0
157,C7H14Cl2F2N2O,-3.7128225311223733,4.182708828906339,1.2871774688776267,22.234107480741677,-1.7035427031170345,28,14,27,27,1.0099999999999998,1.7700000000000002,1.5132085117392116,77.60094302607001,water,0,-5.0
158,C2H6O4,-7.597908817096774,3.1805517540250285,2.5979088170967737,22.140350183348634,-1.5077684420599367,12,6,11,11,0.96,1.48,1.5132085117392116,90.0,water,0,-5.0
159,CH4ClNO,-7.220216416033033,1.101445257233955,2.2202164160330327,22.072176767558183,-1.510852340426389,8,4,7,7,0.96,1.4699999999999998,1.5132085117392116,90.0,water,0,-5.0
160,C9H20Cl2N2O,-2.886645370097822,3.819612137470867,2.113354629902178,21.946919780497034,-1.7165433852206744,34,14,33,33,1.0699999999999998,1.7700000000000002,1.5132085117392116,72.46547495725996,water,0,-5.0
161,C8H10Cl2N2O2,-6.679539379467649,4.118463313264463,1.6795393794676494,21.813396356898508,-1.7226458931437634,24,14,24,25,0.96,2.1453170846329614,1.428355697996826,70.52877936550931,water,0,-5.0
162,C7H15Cl2FN2O2,-3.9930833869133484,4.393746453156631,1.0069166130866516,21.64490582544023,-1.7304000559726247,29,14,28,28,0.9600000000000001,1.7700000000000002,1.493254359943579,77.91585509895684,water,0,-5.0
163,C10H22N2O,-4.7391868933543595,4.503869615598804,0.2608131066456405,21.640675674259917,-1.630595509102615,35,13,35,35,1.01,2.1535247916774582,1.4897726881649653,59.660831900607704,water,0,-5.0
164,C8H17Cl2FN2O,-2.4705616473482825,3.4835655122253844,2.5294383526517175,21.627713273590896,-1.7311946717417614,31,14,30,30,1.01,1.7700000000000002,1.4300588729748929,77.91585509895684,water,0,-5.0
165,C9H21ClN2O,-4.125859298781592,4.427480630418583,0.8741407012184084,21.626460604628615,-1.6312525930404624,34,13,33,33,1.01,1.5400000000000003,1.4897726881649653,77.91585509895684,water,0,-5.0
166,C7H16Cl2N2O2,-4.320905961216718,4.48223794308376,0.6790940387832816,21.538170680624724,-1.635343444485412,29,13,28,28,0.9600000000000001,1.7700000000000002,1.4897726881649653,77.91585509895684,water,0,-5.0
167,C9H19ClFNO2,-3.630825748881024,4.319230747446389,1.369174251118976,21.50527746229457,-1.7368718176131384,33,14,32,32,0.96,1.7700000000000005,1.5132085117392116,70.52877936550931,water,0,-5.0
168,C10H16N2O,-5.191478862654775,4.547288986762449,0.1914788626547752,21.459755031284374,-1.6389908639818955,29,13,29,30,0.96,2.1453170846329614,1.2838726497987898,70.52877936550931,water,0,-5.0
169,C9H19F2NO2,-3.8011620257931162,4.389813624617814,1.1988379742068838,21.43739582961409,-1.740033320333723,33,14,32,32,0.96,1.7699999999999998,1.3370712697543565,77.33496890016049,water,0,-5.0
170,C10H23FN2O,-3.550439348833519,4.3079710690904385,1.4495606511664811,21.429021288255846,-1.7404240477155688,37,14,36,36,1.01,1.5400000000000003,1.283672407501883,77.91585509895684,water,0,-5.0
171,C8H17Cl3N2O,-2.399307535327207,3.47139423467127,2.600692464672793,21.362213571270832,-1.743546545651679,31,14,30,30,1.01,1.7700000000000002,1.4300588729748929,77.91585509895684,water,0,-5.0
172,C9H22N2O,-4.665938736680269,4.5664971912356505,0.33406126331973063,21.337158407448104,-1.5447201070197858,34,12,33,33,1.01,1.5400000000000003,1.3349883313495046,65.15390693099413,water,0,-5.0
173,C6H13F2NO,-2.545641699332934,1.430952629517039,2.454358300667066,21.321137418200532,-1.5454712382917102,23,10,22,22,1.0699999999999998,1.69,1.3672126973992094,78.18055869410645,water,0,-5.0
174,C6H11Cl2F3N2O,-2.4136139116360793,3.5125957586269787,2.5863860883639207,21.308179582679454,-1.7460791690225679,25,14,24,24,1.01,1.6900000000000004,1.344696418535967,77.85887365582464,water,0,-5.0
175,C9H20ClNO,-2.184675294412637,2.2865627155387425,2.815324705587363,21.206898274801105,-1.550843666917267,32,12,31,31,1.0699999999999998,1.7699999999999998,1.3672126973992094,72.46547495725996,water,0,-5.0
176,C7H17ClN2O2,-4.32955260143837,4.573945262030953,0.6704473985616302,21.14060246382029,-1.5539747071904786,29,12,28,28,1.01,1.5400000000000003,1.4897726881649653,77.91585509895684,water,0,-5.0
177,C3H10N2O2,-7.774339316074167,3.2391363615960547,2.774339316074167,21.10397084854605,-1.5557089713377195,17,7,16,16,1.0099999999999998,1.5400000000000003,1.428355697996826,70.52877936550931,water,0,-5.0
178,C7H16Cl2N2O2,-3.8985788160226234,4.51441760456861,1.1014211839773766,21.022059421806908,-1.659597850942322,29,13,28,28,1.01,1.7700000000000002,1.4300588729748929,77.91585509895684,water,0,-5.0
179,C9H14N2O2,-6.22275020526783,4.486785989192217,1.2227502052678298,20.99778134054158,-1.6607534042964716,27,13,27,28,0.96,2.1453170846329614,1.428355697996826,70.52877936550931,water,0,-5.0
180,C9H20FNO2,-4.397865616933798,4.621611212080774,0.6021343830662023,20.9773128309226,-1.6617286736387034,33,13,32,32,0.96,1.7699999999999998,1.5132085117392116,70.52877936550931,water,0,-5.0
181,C6H12Cl2F2N2O2,-3.526826212907176,4.423428239988112,1.4731737870928239,20.917207282096186,-1.764598050822321,26,14,25,25,1.0099999999999998,1.7700000000000002,1.5132085117392116,77.60094302607001,water,0,-5.0
182,C10H23NO3,-6.353488816608429,4.470176929308181,1.3534888166084293,20.898395748765054,-1.7654977883956993,37,14,36,36,1.0099999999999998,1.7700000000000002,1.4347161420619652,77.06785961228879,water,0,-5.0
183,C4H9ClO2,-2.7882993258833895,1.0047107914138182,2.2117006741166105,20.886092816416856,-1.5660866639869147,16,7,15,15,1.0699999999999998,1.7700000000000002,1.5132085117392116,86.69390954246511,water,0,-5.0
184,HClO3,-2.0779815395480052,2.854155389134527,2.9220184604519948,20.733260952526727,-1.5734309659528494,5,4,4,4,0.96,1.4800000000000002,2.3600000000000003,180.0,water,0,-5.0
185,HClO3,-2.072142410421789,2.85527642196771,2.927857589578211,20.694124461796704,-1.5753203684329335,5,4,4,4,0.96,1.4800000000000002,2.4400000000000004,180.0,water,0,-5.0
186,C7H16ClFN2O2,-5.113030154059418,4.765157653756675,0.11303015405941785,20.53275255727824,-1.68314888906488,29,13,28,28,1.0099999999999998,1.77,1.4283556979968262,86.35232971577088,water,0,-5.0
187,H2FNO2,-7.815572732788872,2.050349136623209,2.8155727327888718,20.466390946817953,-1.5863861112476938,6,4,5,5,0.9599999999999997,1.48,1.9801535105625963,112.5,water,0,-5.0
188,H2ClNO2,-7.815572732788872,2.050349136623209,2.8155727327888718,20.466390946817953,-1.5863861112476938,6,4,5,5,0.9599999999999997,1.48,1.9801535105625963,112.5,water,0,-5.0
189,C8H18ClFN2O2,-4.754298124233586,4.781644024436058,0.24570187576641356,20.444569553414546,-1.7874528862735548,32,14,31,31,0.9599999999999997,1.7700000000000002,1.4,69.00305646067956,water,0,-5.0
190,C2H7ClN2O3,-7.258788876605427,4.132839446427161,2.2587888766054274,20.422988928525008,-1.5885090113613793,15,8,14,14,0.96,1.7699999999999998,1.4604234298624146,76.3669777746336,water,0,-5.0
191,C8H18F2N2O2,-4.7570507221603116,4.796246446416122,0.24294927783968845,20.385643262300068,-1.7903392945463572,32,14,31,31,0.9599999999999997,1.7700000000000002,1.4,69.00305646067956,water,0,-5.0
192,C10H23NO2,-4.506723862378676,4.786237373555608,0.49327613762132394,20.347814435396792,-1.6921966786191467,36,13,35,35,0.96,1.5400000000000003,1.2838726497987898,73.73127143009019,water,0,-5.0
193,C9H20O3,-7.980022137508008,2.9770436341647915,2.9800221375080076,20.29920663123903,-1.5945883829090528,32,12,31,31,0.9600000000000001,1.7700000000000002,1.1099776228500409,62.48765192554867,water,0,-5.0
194,C6H13ClF3N3O,-5.642931681776834,4.799168349621234,0.642931681776834,20.22413069039316,-1.7982937059008748,27,14,26,26,1.01,1.7700000000000005,1.5132085117392116,70.52877936550931,water,0,-5.0
195,C10H22FNO2,-4.122497422410155,4.769307998587475,0.8775025775898451,20.191133397163636,-1.7999266186780893,36,14,35,35,0.96,1.5400000000000003,1.2838726497987898,73.73127143009019,water,0,-5.0
196,C8H19FN2O2,-5.025371623837453,4.867872951953385,0.025371623837452617,20.12238188259376,-1.7033374639366374,32,13,31,31,0.9599999999999997,1.7700000000000002,1.2311473401510196,69.00305646067956,water,0,-5.0
197,H2ClNO,-7.334195237370837,1.1315558356519804,2.334195237370837,20.052837442579467,-1.6067995239151474,5,3,4,4,1.0099999999999998,1.48,1.428355697996826,90.0,water,0,-5.0
198,H2FNO,-7.334195237370877,1.1315558356519813,2.334195237370877,20.052837442578667,-1.6067995239151873,5,3,4,4,1.01,1.42,1.428355697996826,90.0,water,0,-5.0
199,C6H13Cl2FN2O3,-6.502074895829295,4.649260292991758,1.5020748958292947,20.00470822453428,-1.809202528912261,27,14,26,26,0.9600000000000001,1.7700000000000002,1.493254359943579,79.34033395836268,water,0,-5.0
200,C11H24N2O,-4.539640390007819,4.880492842126562,0.46035960999218073,19.987192803662822,-1.8100784773688776,38,14,38,38,1.01,2.1535247916774582,0.9837598048353038,54.735610317245346,water,0,-5.0
201,C3H8ClNO,-7.622195646362933,1.5748347664640903,2.6221956463629326,19.960405598932923,-1.611419594723412,14,6,13,13,0.9600000000000001,1.7700000000000002,1.5132085117392116,86.69390954246511,water,0,-5.0
202,C10H24N2O,-4.378518725880903,4.875953989499522,0.6214812741190974,19.934644668574787,-1.71271102981452,37,13,36,36,1.01,1.5400000000000003,1.283672407501883,77.91585509895684,water,0,-5.0
203,C5H10Cl2FNO,-2.2998083151933355,1.6975541111190746,2.7001916848066645,19.843520907021354,-1.617292634804787,20,10,19,19,1.0699999999999998,1.69,1.3672126973992094,79.41737012748415,water,0,-5.0
204,C6H14ClF2N3O,-6.018563070442624,4.832502481489659,1.0185630704426236,19.836831970196005,-1.7176297758029733,27,13,26,26,1.01,1.7700000000000005,1.5132085117392116,70.52877936550931,water,0,-5.0
205,C3H9ClN2O3,-7.495447474567402,4.1971108549910126,2.495447474567402,19.607430336050125,-1.6292615928133383,18,9,17,17,1.0099999999999996,1.7699999999999998,1.428355697996826,70.52877936550931,water,0,-5.0
206,C8H19ClN2O2,-4.06116806004961,4.914558229990195,0.9388319399503899,19.59281604449463,-1.7300072152816615,32,13,31,31,1.01,1.5400000000000003,1.4897726881649653,77.91585509895684,water,0,-5.0
207,C8H18ClFN2O2,-4.63207009931071,5.0024603086196695,0.36792990068929043,19.551422271299312,-1.8321221517528095,32,14,31,31,1.0099999999999998,1.77,1.4283556979968262,86.35232971577088,water,0,-5.0
208,C10H22ClNO,-1.9203672093807713,2.6494357291879624,3.079632790619229,19.548820682099766,-1.7322552245424845,35,13,34,34,1.0699999999999998,1.7699999999999998,1.3672126973992094,72.46547495725996,water,0,-5.0
209,C8H18ClFN2O2,-4.190097255433948,4.963571392931401,0.8099027445660516,19.498903061064787,-1.834811975279394,32,14,31,31,0.9600000000000001,1.7700000000000002,1.493254359943579,77.91585509895684,water,0,-5.0
210,C3H9ClN2O3,-7.458448542093485,4.291062293990109,2.4584485420934854,19.424337692050372,-1.6386433859629925,18,9,17,17,1.01,1.7699999999999998,1.428355697996826,70.52877936550931,water,0,-5.0
211,C8H19FN2O2,-4.907680198534886,5.054578761693367,0.09231980146511365,19.404752849704906,-1.7396521576716801,32,13,31,31,1.0099999999999998,1.6900000000000004,1.4283556979968262,86.35232971577088,water,0,-5.0
212,C6H13ClF3N3O,-6.176427732002829,4.927355170810662,1.1764277320028294,19.35231845368001,-1.8423579569621023,27,14,26,26,1.01,1.6900000000000004,1.344696418535967,77.85887365582464,water,0,-5.0
213,C9H22N2O2,-4.631734418792817,5.065964056954211,0.3682655812071829,19.31670078387405,-1.7442001386662684,35,13,34,34,1.0099999999999998,1.7699999999999998,1.4023957218107772,72.87186315110854,water,0,-5.0
214,C6H13ClF3N3O,-6.177415847448998,4.948176544672739,1.177415847448998,19.277465762626658,-1.8462333492923564,27,14,26,26,1.01,1.6900000000000004,1.344696418535967,77.85887365582464,water,0,-5.0
215,C8H18Cl2N2O,-5.006899765210942,5.091815901195694,0.006899765210942377,19.271208224887403,-1.7465580057407855,31,13,30,30,0.96,1.75,1.3881238824825237,70.52877936550931,water,0,-5.0
216,C5H11Cl2F2N3O2,-5.257817117369814,5.092903216472765,0.2578171173698136,19.243506999611544,-1.847996480873785,25,14,24,24,1.0099999999999998,1.7700000000000002,1.5132085117392116,77.60094302607001,water,0,-5.0
217,C5H11Cl3FN3O2,-5.280973227442248,5.121656604388619,0.2809732274422476,19.13532116623381,-1.8536342830216577,25,14,24,24,1.0099999999999998,1.7700000000000002,1.5132085117392116,77.60094302607001,water,0,-5.0
218,C8H17Cl3N2O,-4.807184366104883,5.13295773798834,0.19281563389511724,19.109438352479195,-1.8549878184096116,31,14,30,30,0.96,1.77,1.3881238824825237,70.52877936550931,water,0,-5.0
219,C6H13Cl2FN2O3,-6.890537864180301,4.763213866452743,1.8905378641803008,19.053300391375902,-1.8579298505301138,27,14,26,26,0.9599999999999997,1.6900000000000004,1.4520096382062482,80.33486669757006,water,0,-5.0
220,C8H18ClFN2O2,-4.351931364353134,5.116130096343237,0.6480686356468661,19.035349750285885,-1.858872422259606,32,14,31,31,0.96,1.7700000000000005,1.5132085117392116,70.52877936550931,water,0,-5.0
221,C7H16Cl2FN3O,-6.121795744381065,5.0626081629827535,1.1217957443810649,18.925741710051902,-1.8646471953558494,30,14,29,29,1.0099999999999998,1.77,1.5132085117392116,82.06375048550542,water,0,-5.0
222,C9H21FN2O2,-5.038990543393446,5.1918630185210874,0.038990543393445876,18.9127644065125,-1.8653331264551505,35,14,34,34,0.9599999999999997,1.7700000000000002,1.2311473401510196,69.00305646067956,water,0,-5.0
223,C5H12Cl2FN3O2,-5.491721271922304,5.174727153323945,0.4917212719223043,18.89126002951831,-1.7664708031779037,25,13,24,24,1.0099999999999998,1.7700000000000002,1.5132085117392116,77.60094302607001,water,0,-5.0
224,C8H20N2O2,-5.2381808658767826,5.195845868111658,0.23818086587678255,18.88016063112329,-1.667058517302518,32,12,31,31,1.0099999999999998,1.6900000000000004,1.313552018542039,88.92745845652209,water,0,-5.0
225,C6H14ClF2N3O,-6.411893523323822,5.008328533855612,1.4118935233238217,18.846148440701167,-1.7688616197248803,27,13,26,26,1.01,1.6900000000000004,1.344696418535967,77.85887365582464,water,0,-5.0
226,C7H16ClF2N3O,-6.0901621459880415,5.109749668259475,1.0901621459880415,18.789681046452742,-1.8718623473500697,30,14,29,29,1.01,1.7700000000000005,1.5132085117392116,70.52877936550931,water,0,-5.0
227,C9H21FN2O2,-4.63684831716601,5.2216111462256976,0.3631516828339896,18.765521245812998,-1.8731489762322469,35,14,34,34,1.0099999999999998,1.7700000000000002,1.2121563872768972,69.00305646067956,water,0,-5.0
228,C8H19ClN2O3,-5.224636634494073,5.243501380625537,0.22463663449407267,18.71700681420675,-1.8757376201262839,33,14,32,32,1.0099999999999998,1.7699999999999998,1.5132085117392116,79.41737012748415,water,0,-5.0
229,C10H23FN2O,-4.928034144570978,5.256208293854961,0.07196585542902234,18.688192220144423,-1.8772782936425816,37,14,36,36,1.01,1.6900000000000004,1.0699999999999998,59.99999999999999,water,0,-5.0
